sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,452,-48,1022,8,4,3
1,117,47,1006,17,69,13
2,-290,83,949,-5,76,25
3,-509,24,877,-11,16,6
4,-292,-78,966,-22,-62,-11
5,203,-125,1080,-8,-95,-5
6,474,-103,1036,-3,-47,2
7,375,2,1025,15,34,4
8,-39,73,995,7,80,21
9,-434,72,915,-11,60,21
10,-477,-15,886,-16,-15,-2
11,-119,-104,1012,-21,-84,-12
12,378,-127,1084,-5,-86,-1
13,490,-72,1024,3,-14,3
14,225,35,1033,18,60,10
15,-219,85,965,-1,79,26
16,-520,46,864,-11,37,13
17,-372,-58,929,-22,-49,-12
18,108,-127,1059,-12,-96,-9
19,468,-120,1067,-6,-62,3
20,428,-22,1025,16,15,3
21,40,65,1004,9,77,18
22,-378,78,922,-6,69,25
23,-506,10,872,-18,3,3
24,-206,-91,999,-17,-76,-12
25,297,-132,1083,-12,-92,-3
26,492,-91,1034,3,-33,2
27,301,17,1021,14,46,7
28,-137,71,974,2,84,23
29,-466,66,897,-9,47,19
30,-428,-29,910,-19,-30,-5
31,-7,-115,1045,-16,-91,-11
32,412,-124,1070,-8,-76,1
33,455,-48,1017,11,1,4
34,144,40,1013,8,68,15
35,-278,84,952,0,77,25
36,-513,29,876,-15,22,8
37,-305,-76,959,-19,-59,-11
38,185,-126,1074,-13,-97,-6
39,475,-108,1034,-2,-48,2
40,391,-4,1032,15,32,4
41,-29,66,996,5,79,21
42,-427,79,913,-7,63,22
43,-490,-8,882,-20,-13,-2
44,-134,-108,1008,-16,-84,-11
45,365,-124,1086,-10,-87,-1
46,498,-72,1027,8,-19,2
47,243,28,1033,12,59,10
48,-215,85,967,3,81,24
49,-516,51,870,-15,38,14
50,-375,-58,928,-20,-46,-7
51,90,-122,1056,-12,-96,-9
52,463,-115,1073,-3,-64,3
53,434,-32,1026,12,13,4
54,47,61,1002,11,78,16
55,-360,84,925,-4,71,24
56,-504,6,874,-17,7,4
57,-219,-92,994,-18,-72,-13
58,286,-128,1087,-13,-94,-4
59,483,-93,1033,3,-34,2
60,314,17,1023,12,44,6
61,-124,77,975,5,85,23
62,-460,66,902,-12,50,19
63,-438,-29,904,-19,-27,-6
64,-29,-116,1041,-17,-91,-12
65,409,-125,1069,-7,-77,1
66,462,-55,1021,7,-2,3
67,155,42,1016,12,67,13
68,-266,92,958,-1,78,27
69,-515,32,870,-16,24,9
70,-322,-70,950,-18,-57,-11
71,172,-121,1075,-14,-96,-7
72,479,-112,1042,-1,-52,2
73,400,-5,1033,14,28,5
74,-9,71,999,7,79,20
75,-427,79,912,-7,65,22
76,-495,-8,882,-18,-9,-1
77,-148,-100,1004,-17,-82,-12
78,359,-128,1085,-9,-87,-1
79,500,-75,1033,7,-21,3
80,248,32,1026,16,57,9
81,-201,82,974,0,80,26
82,-509,54,867,-14,41,16
83,-382,-50,924,-19,-44,-9
84,79,-126,1059,-15,-96,-11
85,458,-119,1070,-2,-66,3
86,435,-24,1027,13,11,4
87,61,55,997,8,77,17
88,-346,84,932,-6,71,25
89,-504,17,873,-16,9,3
90,-230,-89,989,-20,-71,-13
91,272,-128,1083,-10,-96,-3
92,478,-95,1033,1,-36,2
93,323,7,1019,15,41,6
94,-108,75,982,5,82,23
95,-453,68,902,-11,52,20
96,-443,-25,897,-16,-24,-5
97,-44,-115,1042,-19,-90,-11
98,401,-122,1068,-7,-80,1
99,469,-53,1019,8,-5,3
100,167,34,1020,13,65,13
101,-259,92,959,1,77,26
102,-516,34,869,-17,26,11
103,-327,-68,948,-18,-58,-11
104,159,-121,1068,-15,-95,-7
105,476,-115,1047,-2,-53,3
106,407,-12,1032,12,27,5
107,-6,66,1002,6,78,21
108,-417,80,913,-8,65,23
109,-499,0,880,-18,-6,-1
110,-156,-105,1000,-18,-81,-13
111,357,-122,1089,-8,-88,-1
112,497,-76,1029,3,-24,2
113,257,23,1027,17,56,9
114,-198,91,973,1,81,25
115,-505,54,870,-14,41,15
116,-388,-49,925,-22,-40,-9
117,67,-118,1056,-15,-96,-10
118,452,-121,1068,-4,-68,2
119,441,-37,1027,10,8,4
