sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,3,32,997,-13,2,-3
1,0,30,997,-13,1,-3
2,1,32,995,-14,2,-3
3,1,31,997,-13,0,-3
4,3,32,997,-11,0,-4
5,3,30,998,-11,-1,-2
6,3,32,996,-38,2,0
7,2,33,998,-14,1,-4
8,0,32,995,-13,1,-3
9,0,31,997,-13,1,-2
10,2,30,996,-15,0,-3
11,3,32,996,-15,1,-2
12,3,32,997,-14,0,-3
13,2,31,996,-13,2,-3
14,1,34,996,-15,0,-3
15,0,31,996,-15,0,-3
16,2,30,996,-14,-1,-2
17,2,32,996,-15,1,-2
18,2,31,996,-14,1,-3
19,2,30,998,-14,1,-3
20,2,31,997,-15,0,-4
21,3,30,997,-15,0,-3
22,2,32,996,-15,0,-3
23,2,32,997,-14,1,-3
24,1,31,996,-14,1,-4
25,2,30,997,-15,2,-3
26,1,32,998,-14,0,-4
27,1,31,996,-13,1,-2
28,2,32,997,-16,1,-3
29,1,30,997,-14,1,-3
30,1,32,996,-14,1,-4
31,0,31,997,-14,1,-3
32,1,33,997,-15,0,-3
33,1,31,996,-13,0,-3
34,1,30,996,-13,1,-3
35,1,30,998,-14,0,-2
36,2,31,996,-13,1,-2
37,3,32,997,-15,1,-3
38,2,30,997,-15,1,-3
39,1,28,998,-13,0,-3
40,2,29,998,-14,1,-3
41,0,32,996,-13,1,-3
42,0,32,997,-15,0,-3
43,0,31,997,-15,0,-2
44,1,33,996,-14,1,-3
45,0,33,998,-13,1,-3
46,1,31,998,-15,1,-4
47,2,32,998,-14,2,-3
48,1,30,997,-14,0,-3
49,2,31,997,-15,1,-3
50,1,29,997,-12,2,-3
51,2,31,997,-14,1,-4
52,2,31,998,-14,0,-3
53,-1,32,998,-13,1,-2
54,1,31,998,-13,1,-3
55,1,32,998,-14,1,-2
56,3,31,997,-14,2,-3
57,3,31,998,-15,1,-3
58,3,32,997,-12,1,-3
59,2,32,996,-12,1,-4
60,1,32,997,-14,1,-3
61,2,30,995,-14,1,-3
62,2,30,997,-16,1,-4
63,3,31,998,-15,0,-3
64,3,30,997,-14,2,-4
65,4,31,997,-14,1,-4
66,2,31,997,-13,0,-3
67,1,31,996,-15,0,-3
68,2,32,995,-14,0,-2
69,2,31,998,-14,1,-2
70,1,31,997,-15,1,-3
71,2,32,998,-14,1,-4
72,0,31,996,-15,1,-3
73,4,31,997,-16,1,-2
74,2,31,997,-14,1,-3
75,1,29,996,-15,0,-2
76,2,32,997,-14,0,-3
77,1,31,997,-14,0,-3
78,2,31,996,-15,0,-3
79,2,33,997,-14,0,-2
80,2,32,998,-14,0,-3
81,2,32,997,-13,0,-3
82,2,30,997,-15,1,-3
83,0,32,997,-15,0,-3
84,4,31,998,-13,1,-4
85,1,31,997,-14,2,-3
86,2,31,998,-13,2,-2
87,0,32,997,-15,2,-3
88,3,32,995,-14,0,-3
89,4,32,996,-14,0,-3
90,2,32,997,-15,2,-3
91,1,29,997,-14,1,-3
92,2,30,997,-14,0,-3
93,2,31,997,-14,0,-5
94,2,31,996,-14,0,-5
95,4,33,998,-15,0,-4
96,3,31,996,-16,1,-3
97,0,29,997,-14,2,-3
98,1,32,996,-15,2,-3
99,2,31,997,-16,1,-3
100,1,32,997,-13,1,-4
101,2,30,998,-15,0,-3
102,2,31,999,-14,0,-3
103,2,32,996,-13,1,-3
104,1,31,997,-14,1,-3
105,0,30,997,-13,1,-3
106,0,32,998,-15,1,-3
107,1,31,997,-14,1,-3
108,1,30,998,-15,0,-2
109,2,31,998,-14,1,-3
110,1,31,998,-13,1,-3
111,1,33,999,-14,0,-3
112,1,31,998,-11,0,-3
113,2,32,998,-13,2,-2
114,1,31,997,-15,1,-3
115,0,30,997,-15,1,-4
116,2,29,997,-16,0,-4
117,4,30,998,-15,1,-3
118,2,31,999,-12,1,-2
119,2,30,997,-13,1,-4
120,3,32,997,-12,0,-4
121,0,32,997,-15,0,-3
122,1,32,998,-14,0,-3
123,2,33,996,-12,0,-3
124,2,33,997,-14,1,-2
125,2,32,996,-12,0,-3
126,2,31,997,-13,0,-2
127,3,32,996,-14,-1,-3
128,4,31,997,-15,0,-3
129,4,33,998,-13,2,-3
130,2,31,998,-15,1,-3
131,1,32,999,-14,0,-3
132,2,29,996,-15,0,-3
133,3,31,997,-13,0,-3
134,2,30,998,-13,0,-3
135,2,31,998,-13,-1,-3
136,2,32,997,-15,1,-2
137,0,31,996,-16,1,-3
138,1,32,998,-14,0,-4
139,1,33,997,-13,1,-4
140,2,33,998,-15,1,-3
141,1,32,997,-13,1,-4
142,2,31,997,-13,1,-3
143,2,30,998,-14,0,-2
144,2,31,996,-14,0,-3
145,1,32,997,-15,0,-2
146,2,29,997,-15,-1,-3
147,0,30,997,-14,2,-3
148,4,30,995,-15,0,-3
149,3,30,996,-16,0,-2
150,3,30,998,-14,2,-3
151,2,32,996,-15,2,-3
152,2,31,996,-13,1,-4
153,2,32,998,-15,1,-3
154,1,31,996,-14,2,-2
155,2,33,997,-12,0,-2
156,4,32,997,-15,2,-2
157,3,33,998,-13,2,-3
158,2,33,997,-15,0,-3
159,2,30,997,-14,2,-3
160,1,31,997,-13,1,-3
161,0,33,998,-13,0,-3
162,1,31,997,-13,0,-3
163,2,33,998,-14,1,-3
164,3,33,996,-13,0,-4
165,1,31,997,-14,0,-4
166,0,32,998,-14,2,-3
167,1,31,997,-14,2,-3
168,1,31,996,-13,1,-3
169,2,32,998,-14,1,-3
170,0,32,997,-14,2,-2
171,0,32,997,-15,1,-4
172,1,32,995,-13,1,-4
173,3,33,997,-14,1,-3
174,1,31,997,-16,1,-2
175,0,32,998,-13,0,-3
176,1,30,997,-16,1,-3
177,2,31,996,-15,1,-3
178,2,32,997,-15,1,-2
179,2,32,997,-13,1,-2
180,2,33,996,-14,0,-3
181,2,32,996,-13,0,-4
182,2,32,996,-14,1,-4
183,2,31,997,-16,1,-3
184,2,32,996,-15,1,-3
185,3,33,997,-12,0,-3
186,3,32,997,-14,0,-3
187,3,30,997,-13,1,-3
188,5,30,997,-14,1,-3
189,4,31,998,-15,0,-3
190,4,31,1000,-14,1,-3
191,2,29,996,-16,1,-3
192,2,29,996,-15,1,-3
193,1,31,998,-14,1,-4
194,1,29,998,-14,0,-5
195,1,31,997,-14,1,-4
196,3,32,998,-15,1,-3
197,0,31,998,-15,1,-3
198,0,31,997,-14,0,-4
199,2,31,998,-15,0,-3
200,0,31,996,-16,1,-3
201,0,30,998,-15,1,-3
202,2,30,998,-15,2,-3
203,1,31,997,-15,1,-3
204,1,31,998,-13,-1,-4
205,0,31,997,-15,0,-2
206,1,30,998,-14,1,-3
207,1,30,997,-14,0,-3
208,2,32,996,-13,0,-3
209,1,32,996,-12,1,-3
210,1,31,998,-14,1,-3
211,0,31,997,-13,0,-3
212,0,29,996,-14,-1,-2
213,1,30,997,-15,1,-1
214,1,32,998,-15,-1,-3
215,2,31,998,-13,0,-4
216,0,31,998,-15,0,-4
217,1,31,998,-14,1,-3
218,2,30,998,-13,2,-3
219,2,30,999,-12,1,-4
220,1,30,997,-14,1,-4
221,2,31,997,-13,1,-3
222,3,32,998,-14,1,-3
223,3,31,997,-13,1,-3
224,3,32,997,-15,1,-3
225,2,30,997,-16,0,-4
226,1,30,997,-13,-1,-4
227,1,33,997,-14,0,-3
228,3,31,998,-15,0,-3
229,3,31,996,-15,0,-3
230,2,31,996,-15,1,-2
231,2,33,999,-15,1,-3
232,1,32,998,-14,1,-4
233,3,33,997,-13,1,-3
234,2,30,997,-14,2,-3
235,2,31,997,-15,1,-3
236,2,31,995,-13,2,-3
237,2,31,996,-16,1,-3
238,4,33,996,-14,1,-4
239,2,31,996,-16,0,-5
240,2,31,997,-14,-1,-4
241,2,32,998,-13,1,-3
242,3,31,999,-13,1,-3
243,2,31,996,-13,0,-4
244,1,33,996,-14,1,-4
245,1,30,996,-15,0,-4
246,0,30,997,-14,0,-4
247,0,31,997,-16,0,-3
248,0,31,997,-13,2,-4
249,3,32,995,-15,0,-3
250,2,30,996,-14,0,-3
251,1,29,996,-14,1,-3
252,2,30,996,-14,0,-4
253,0,32,996,-14,1,-4
254,1,31,996,-17,1,-4
255,1,31,997,-14,1,-2
256,2,31,997,-15,1,-2
257,0,32,997,-13,1,-3
258,0,31,998,-13,1,-4
259,1,31,997,-15,1,-2
260,3,30,996,-15,1,-3
261,1,31,995,-14,1,-3
262,1,30,998,-16,1,-4
263,0,30,996,-14,1,-3
264,1,30,998,-16,0,-3
265,1,32,997,-16,0,-3
266,1,31,997,-12,1,-3
267,0,31,997,-15,1,-3
268,1,32,998,-14,1,-3
269,0,32,997,-12,0,-3
270,2,30,996,-14,1,-3
271,2,31,997,-14,1,-3
272,1,30,996,-14,1,-3
273,3,31,999,-15,1,-2
274,2,31,998,-15,1,-4
275,1,31,997,-15,1,-3
276,2,32,995,-14,0,-3
277,2,30,996,-14,1,-3
278,2,30,997,-14,0,-3
279,0,32,997,-13,0,-3
280,1,30,998,-13,1,-3
281,1,30,997,-14,2,-3
282,2,32,997,-14,0,-2
283,2,31,997,-13,2,-3
284,3,30,997,-13,1,-4
285,2,29,998,-14,0,-4
286,3,31,999,-13,0,-4
287,1,30,998,-14,0,-2
288,2,30,998,-13,0,-3
289,2,31,998,-13,1,-3
290,1,31,996,-13,1,-3
291,3,30,998,-14,0,-3
292,2,33,997,-14,1,-3
293,1,31,997,-12,1,-3
294,3,30,997,-15,1,-3
295,1,32,997,-13,1,-3
296,0,31,998,-14,0,-3
297,4,33,998,-15,1,-2
298,3,31,998,-15,3,-3
299,1,31,998,-13,1,-4
300,2,31,998,-15,1,-3
301,0,31,998,-15,1,-3
302,2,31,997,-15,1,-4
303,3,32,997,-15,1,-3
304,3,33,998,-13,2,-3
305,1,32,998,-15,1,-3
306,0,32,998,-15,2,-2
307,3,32,997,-15,1,-3
308,2,32,997,-16,0,-3
309,1,31,996,-13,1,-3
310,0,33,996,-14,1,-3
311,3,31,995,-15,1,-3
312,3,31,997,-14,1,-3
313,2,32,998,-14,0,-4
314,0,30,998,-13,0,-3
315,1,30,997,-13,1,-3
316,3,31,996,-14,1,-4
317,1,31,997,-14,1,-3
318,2,31,995,-14,1,-3
319,3,30,997,-14,1,-3
320,2,31,996,-13,1,-3
321,2,30,997,-16,2,-3
322,1,30,998,-14,1,-3
323,1,30,996,-13,1,-3
324,2,31,997,-14,1,-3
325,1,32,996,-15,1,-3
326,2,30,998,-13,2,-3
327,1,31,996,-13,2,-3
328,0,30,996,-13,1,-3
329,1,31,996,-13,0,-3
330,1,31,996,-12,0,-3
331,0,31,996,-14,-1,-3
332,1,31,998,-14,1,-4
333,3,32,996,-15,1,-4
334,2,30,997,-14,1,-2
335,3,30,996,-13,0,-4
336,2,29,996,-14,1,-3
337,2,29,996,-14,1,-2
338,1,31,997,-12,0,-3
339,2,31,998,-14,0,-4
340,2,32,997,-15,1,-3
341,3,31,996,-12,2,-3
342,2,32,997,-13,1,-2
343,0,32,996,-18,1,-3
344,0,32,997,-14,1,-3
345,0,31,997,-13,1,-3
346,1,33,996,-15,1,-2
347,2,33,996,-13,0,-3
348,1,31,996,-14,1,-3
349,2,31,997,-14,1,-4
350,2,33,996,-12,1,-4
351,0,31,997,-16,1,-3
352,3,31,998,-15,1,-2
353,2,32,997,-13,1,-2
354,2,31,997,-15,1,-3
355,1,32,997,-14,1,-2
356,1,31,996,-14,1,-2
357,2,30,997,-14,1,-3
358,2,32,996,-15,1,-3
359,1,30,998,-16,0,-3
360,2,32,998,-15,0,-3
361,2,31,999,-13,0,-4
362,3,31,998,-15,0,-3
363,1,31,996,-13,1,-2
364,1,32,997,-14,1,-3
365,1,32,998,-14,1,-5
366,3,32,997,-14,1,-2
367,1,31,998,-15,2,-2
368,-1,31,996,-14,1,-3
369,1,32,996,-14,1,-3
370,3,32,997,-14,2,-2
371,3,33,997,-14,3,-3
372,2,32,998,-13,1,-3
373,3,31,998,-13,1,-2
374,3,29,997,-15,1,-2
375,1,31,998,-14,-1,-3
376,1,30,998,-11,0,-2
377,4,31,997,-14,1,-4
378,1,31,998,-14,2,-3
379,3,32,999,-13,0,-4
380,2,31,998,-14,1,-4
381,0,29,997,-13,-1,-4
382,2,29,997,-13,0,-4
383,2,30,997,-15,1,-2
384,2,31,997,-14,1,-2
385,2,31,997,-14,1,-3
386,0,31,997,-15,1,-2
387,0,31,997,-14,3,-3
388,1,30,997,-14,1,-3
389,1,30,996,-13,0,-3
390,1,30,996,-14,0,-3
391,0,32,996,-14,0,-3
392,0,32,996,-14,1,-2
393,-1,32,996,-15,2,-2
394,3,30,996,-13,2,-3
395,1,32,998,-13,1,-4
396,1,31,998,-13,1,-4
397,1,31,996,-14,1,-4
398,1,29,997,-15,2,-2
399,1,29,999,-15,0,-3
400,3,32,998,-14,0,-2
401,4,31,997,-15,1,-3
402,3,30,996,-12,1,-4
403,1,32,996,-13,2,-2
404,3,33,996,-13,2,-3
405,3,31,997,-15,0,-4
406,3,31,996,-15,1,-4
407,2,30,998,-14,1,-3
408,5,30,998,-15,2,-4
409,2,30,997,-13,2,-4
410,1,32,998,-14,0,-3
411,2,32,996,-13,1,-3
412,1,32,997,-13,0,-3
413,2,30,997,-14,1,-2
414,3,31,996,-13,1,-3
415,1,33,995,-14,1,-3
416,1,31,998,-14,1,-3
417,2,31,996,-14,1,-3
418,1,30,996,-15,2,-3
419,0,31,996,-16,1,-3
420,2,32,996,-14,1,-3
421,1,31,998,-17,1,-4
422,0,31,998,-14,2,-4
423,1,30,998,-12,2,-4
424,3,31,998,-16,1,-3
425,3,32,998,-14,1,-3
426,3,31,997,-14,1,-2
427,2,32,998,-15,2,-4
428,2,30,997,-12,1,-4
429,3,30,997,-15,2,-3
430,2,32,998,-14,1,-2
431,1,31,996,-15,0,-2
432,4,30,995,-15,0,-3
433,1,31,998,-14,1,-3
434,1,33,997,-16,1,-3
435,2,32,996,-14,1,-3
436,1,31,997,-14,1,-5
437,3,31,998,-14,2,-3
438,1,30,996,-14,2,-3
439,2,31,998,-15,2,-4
440,3,30,997,-15,1,-4
441,2,32,998,-13,1,-5
442,0,31,997,-14,1,-4
443,1,32,997,-12,1,-3
444,2,31,997,-14,2,-4
445,3,30,997,-14,1,-4
446,2,31,997,-14,1,-3
447,3,30,998,-15,2,-3
448,2,30,998,-14,1,-3
449,1,31,997,-13,2,-3
450,1,33,997,-13,2,-3
451,1,30,997,-13,0,-2
452,1,31,996,-12,2,-3
453,4,31,997,-15,3,-3
454,1,31,999,-13,2,-3
455,1,30,998,-14,3,-4
456,1,30,998,-15,2,-3
457,2,32,998,-13,2,-4
458,1,31,997,-15,2,-3
459,2,32,996,-13,2,-3
460,3,30,997,-14,2,-2
461,3,30,997,-15,2,-2
462,2,32,998,-14,1,-2
463,1,30,997,-14,1,-3
464,3,31,996,-15,2,-3
465,2,32,997,-13,1,-4
466,4,32,995,-14,1,-4
467,2,31,997,-13,2,-2
468,2,31,997,-13,2,-2
469,1,31,997,-16,1,-4
470,1,31,997,-13,1,-4
471,2,31,996,-15,1,-3
