sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-7,-19,998,-11,1,-7
1,-7,-19,997,-15,1,-6
2,-7,-19,999,-10,0,-7
3,-6,-19,999,-16,2,-6
4,-6,-20,997,-15,1,-5
5,-8,-20,997,-17,4,-5
6,-7,-19,997,-18,2,-6
7,-8,-20,996,-8,3,-6
8,-8,-18,999,-9,-2,-6
9,-9,-20,998,-15,1,-5
10,-7,-18,998,-13,0,-6
11,-6,-18,997,-14,1,-6
12,-7,-20,998,-15,2,-6
13,-8,-18,998,-14,1,-7
14,-7,-21,996,-15,0,-7
15,-6,-19,998,-14,0,-6
16,-6,-19,998,-13,1,-7
17,-7,-20,997,-13,2,-5
18,-9,-21,999,-14,2,-6
19,-9,-19,998,-14,1,-6
20,-9,-19,998,-14,1,-6
21,-8,-19,999,-14,1,-6
22,-7,-21,998,-13,1,-6
23,-6,-19,998,-13,2,-6
24,-6,-19,998,-14,0,-7
25,-8,-18,998,-15,1,-7
26,-6,-18,999,-13,1,-6
27,-7,-19,999,-15,0,-5
28,-8,-20,998,-14,0,-6
29,-8,-20,999,-13,1,-5
30,-7,-20,998,-14,1,-6
31,-6,-19,998,-13,1,-6
32,-7,-18,997,-14,0,-5
33,-6,-18,998,-13,0,-6
34,-8,-19,998,-13,0,-6
35,-6,-21,999,-14,1,-6
36,-6,-20,998,-14,1,-5
37,-6,-20,998,-15,0,-6
38,-6,-18,997,-13,1,-7
39,-6,-18,996,-14,1,-5
40,-9,-18,998,-13,1,-6
41,-7,-18,996,-14,1,-7
42,-6,-19,1000,-13,1,-7
43,-6,-18,998,-14,0,-7
44,-7,-18,999,-13,0,-7
45,-7,-19,997,-13,1,-5
46,-8,-19,999,-15,1,-6
47,-7,-19,998,-14,2,-6
48,-8,-20,998,-14,1,-7
49,-8,-20,998,-14,2,-7
50,-6,-18,997,-14,2,-5
51,-7,-18,998,-13,2,-6
52,-6,-20,998,-13,1,-5
53,-8,-20,997,-12,1,-6
