sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
230,-167,-24,993,-18,8,-4
231,-112,-32,980,-17,-16,-8
232,41,-31,1010,-11,-29,-14
233,130,-33,1010,-10,-19,-13
234,143,-12,1002,-9,2,-7
235,38,-6,1003,-12,24,-2
236,-107,-6,995,-17,29,1
237,-169,-22,975,-18,13,-1
238,-121,-24,988,-17,-11,-7
239,16,-32,1008,-12,-29,-12
240,116,-29,1009,-10,-22,-13
241,154,-12,1008,-10,-1,-8
242,55,-5,1001,-14,23,-2
243,-78,-11,999,-17,29,2
244,-162,-20,966,-19,15,-1
245,-137,-23,985,-16,-8,-6
246,-11,-38,1006,-13,-26,-11
247,107,-30,1008,-9,-23,-12
248,158,-13,1004,-10,-5,-10
249,70,-3,1010,-12,19,-2
250,-54,-9,998,-15,29,1
251,-157,-13,969,-20,21,0
252,-147,-29,988,-17,-3,-5
253,-42,-37,995,-14,-24,-10
254,98,-27,1004,-10,-26,-12
255,157,-16,1006,-8,-9,-11
256,90,-6,1011,-13,17,-3
257,-31,-5,1006,-15,30,0
258,-151,-8,974,-19,24,1
259,-155,-29,984,-18,1,-4
260,-69,-40,993,-15,-21,-9
261,84,-28,1012,-11,-27,-14
262,150,-22,1006,-10,-13,-12
263,110,-11,1005,-10,12,-4
264,-8,-4,1001,-15,27,-2
265,-138,-4,990,-18,26,2
266,-160,-30,988,-20,5,-3
267,-91,-36,980,-16,-19,-9
268,64,-25,1010,-10,-28,-12
269,143,-27,1014,-11,-16,-11
270,131,-11,1006,-11,8,-6
271,15,-3,995,-15,26,-1
272,-122,-4,988,-19,27,3
273,-168,-26,987,-19,9,-1
274,-110,-31,984,-17,-14,-8
275,38,-32,1009,-12,-28,-12
276,129,-28,1008,-10,-19,-12
277,144,-17,1006,-9,3,-6
278,39,1,995,-12,24,-1
279,-101,-11,999,-18,30,2
280,-170,-18,974,-19,12,-2
281,-124,-26,984,-16,-12,-8
282,10,-36,1010,-14,-29,-13
283,116,-30,1006,-10,-23,-13
284,158,-8,1008,-9,-2,-9
285,58,-3,1001,-13,23,-2
286,-82,-9,998,-17,30,2
287,-166,-17,966,-20,16,-2
288,-141,-26,987,-17,-8,-7
289,-13,-37,1007,-11,-27,-12
290,107,-32,1007,-11,-23,-13
291,161,-14,1004,-10,-6,-11
292,75,-6,1012,-11,18,-3
293,-52,-9,1002,-16,30,0
294,-160,-11,968,-19,21,1
295,-146,-25,991,-17,-3,-5
296,-45,-40,998,-16,-24,-9
297,100,-27,1003,-10,-28,-13
298,157,-22,1009,-9,-10,-11
299,96,-5,1010,-11,17,-3
300,-28,-9,1008,-16,29,0
301,-149,-4,972,-18,22,2
302,-158,-29,985,-17,0,-3
303,-69,-40,991,-15,-22,-10
304,78,-27,1011,-10,-28,-12
305,154,-24,1005,-9,-13,-11
306,111,-16,1005,-9,11,-3
307,-6,-2,999,-15,27,0
308,-142,-3,990,-19,27,2
309,-156,-26,984,-20,4,-3
310,-95,-36,981,-16,-18,-9
311,63,-25,1005,-11,-30,-12
312,143,-28,1014,-11,-16,-11
313,130,-16,1006,-10,10,-6
314,14,-3,991,-13,27,-1
315,-122,-3,990,-17,28,2
316,-169,-23,990,-19,8,-3
317,-106,-28,980,-17,-15,-9
318,38,-31,1010,-13,-28,-13
