sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,143,-46,1004,-9,-3,-10
1,75,-18,997,-7,18,-3
2,-40,12,998,-9,26,-1
3,-146,27,984,-17,19,0
4,-143,-1,975,-18,-4,-5
5,57,79,816,-24,-19,-4
6,357,117,1302,-35,9,-9
7,41,-6,1124,-71,29,3
8,-150,-188,782,-61,45,4
9,-374,-294,888,-19,31,-11
10,-259,-166,1005,16,-31,5
11,199,-54,1026,51,-51,-38
12,110,144,1009,38,-24,-1
13,272,298,1080,7,-12,-4
14,45,105,1066,-43,38,-12
15,-162,23,892,-67,42,24
16,-130,-146,1027,-61,16,-9
17,-116,-235,962,-32,-7,-15
18,-25,-147,924,2,-24,-1
19,61,-18,1073,24,-25,-20
20,74,57,1017,10,-6,-7
21,41,115,978,-2,11,-2
22,-9,62,1047,-22,14,-6
23,-34,-16,973,-35,10,-6
24,-82,-87,974,-29,-3,-4
25,-64,-98,994,-17,-16,-10
26,-10,-75,994,-5,-14,-10
27,24,-26,990,5,-6,-8
28,47,28,1029,0,-1,-6
29,60,48,1004,-6,3,-9
30,-16,26,991,-16,6,-4
31,-58,0,1007,-25,3,-4
32,-73,-57,986,-26,-1,-8
33,-55,-66,984,-15,-5,-6
34,3,-66,1005,-9,-14,-11
35,64,-32,998,0,-10,-11
36,66,10,995,0,-2,-7
37,15,40,1011,-5,9,-6
38,-33,25,1005,-18,12,-6
39,-94,0,974,-25,7,-2
40,-71,-41,1002,-23,-5,-6
41,-20,-77,997,-17,-14,-11
42,58,-49,991,-8,-13,-11
43,86,-23,1006,-1,-4,-9
44,49,14,1000,-5,10,-6
45,-20,30,993,-14,19,-2
46,-96,30,996,-19,16,-1
47,-94,-19,999,-25,2,-6
48,-36,-68,981,-23,-10,-9
49,41,-66,1000,-10,-15,-8
50,87,-48,1007,-5,-7,-10
51,52,0,1002,-2,10,-5
52,-10,42,991,-9,18,-2
53,-93,41,999,-21,15,0
54,-108,-3,996,-29,2,-3
55,-69,-47,983,-26,-13,-8
56,46,-72,1007,-25,-20,-11
57,90,-68,1002,-13,-6,-8
58,91,-19,1006,-4,7,-6
59,8,22,998,-5,19,-3
60,-101,40,992,-13,20,0
61,-130,11,989,-22,5,-4
62,-88,-23,989,-25,-13,-7
63,34,-63,1003,-23,-23,-11
64,97,-72,1004,-12,-14,-10
65,117,-35,1003,-5,3,-9
66,22,6,1002,-5,22,-3
67,-91,34,1004,-12,24,1
68,-144,19,974,-19,8,-2
69,-101,-4,991,-23,-12,-7
70,12,-56,1004,-22,-23,-12
71,106,-65,1006,-15,-17,-13
72,131,-42,1001,-11,0,-8
73,35,-2,1002,-6,20,-4
74,-81,21,1002,-9,25,0
75,-150,25,975,-17,11,-2
76,-117,0,997,-21,-8,-6
77,-4,-48,1000,-21,-26,-11
78,104,-58,996,-15,-20,-12
79,139,-48,1006,-9,-2,-9
80,53,-12,1008,-6,21,-3
81,-64,13,1002,-10,28,0
82,-154,26,977,-16,15,0
83,-128,-1,998,-20,-9,-6
84,-26,-41,996,-21,-25,-11
85,98,-49,1007,-15,-23,-12
86,143,-49,1002,-12,-6,-10
87,71,-20,1001,-8,17,-4
88,-49,9,1002,-8,27,-1
89,-148,26,987,-14,18,0
90,-138,-3,992,-20,-4,-6
91,-50,-37,993,-20,-23,-11
92,90,-41,1009,-16,-25,-12
93,140,-54,1006,-11,-8,-11
