sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,163,39,1025,-13,-22,-10
1,202,30,1003,-16,1,-5
2,91,29,994,-15,25,1
3,-85,7,999,-9,32,3
4,-211,-5,983,-17,15,1
5,-179,8,971,-9,-9,-5
6,-12,24,1010,-23,-33,-9
7,137,38,1013,-2,-23,-11
8,215,38,1006,-28,-7,-6
9,116,31,1004,-16,22,1
10,-56,5,1005,-23,34,5
11,-187,-1,970,-32,22,4
12,-195,7,965,-5,-6,-3
13,-52,19,1009,-16,-29,-10
14,112,33,1020,-11,-26,-11
15,212,42,1001,-13,-9,-9
16,140,31,1004,-19,18,-1
17,-21,12,1009,-12,31,2
18,-175,0,973,-15,23,2
19,-201,4,974,-13,0,-2
20,-92,7,995,-8,-25,-7
21,94,34,1010,-15,-31,-11
22,206,41,1010,-12,-13,-10
23,162,34,1011,-16,14,-2
24,16,13,1011,-17,31,2
25,-157,7,972,-12,29,4
26,-207,0,977,-14,5,-1
27,-129,8,992,-10,-23,-7
28,67,31,1008,-12,-31,-11
29,196,40,1003,-14,-18,-10
30,181,31,1004,-15,9,-4
31,50,21,1013,-16,28,0
32,-136,11,993,-17,31,4
33,-208,-4,969,-12,10,-1
34,-156,4,979,-11,-17,-5
35,32,36,1014,-10,-33,-9
36,169,37,1018,-14,-22,-11
37,200,31,1004,-16,3,-5
38,81,23,991,-16,27,2
39,-102,7,1001,-14,33,4
40,-204,-6,988,-14,14,1
41,-179,8,966,-11,-10,-5
42,1,26,1008,-10,-31,-10
43,145,36,1016,-14,-24,-12
44,210,42,1007,-15,-2,-7
45,115,29,1002,-16,22,0
46,-73,6,1002,-15,33,3
47,-195,-4,968,-15,19,1
48,-188,4,975,-11,-7,-4
49,-45,19,1010,-11,-30,-8
50,123,32,1015,-11,-28,-11
51,218,41,1004,-13,-7,-8
52,137,35,1001,-16,20,-1
53,-31,10,1015,-15,32,3
54,-183,0,975,-14,22,2
55,-203,2,964,-13,-1,-1
56,-79,9,998,-11,-26,-8
57,101,32,1016,-12,-30,-11
58,211,45,1008,-12,-13,-9
59,160,29,1009,-16,16,-1
60,3,15,1007,-15,31,3
61,-162,3,976,-14,27,3
62,-209,0,980,-13,2,-1
63,-120,9,991,-11,-23,-8
64,77,33,1008,-12,-31,-12
65,195,42,1005,-14,-16,-10
66,178,31,1007,-16,11,-3
67,38,21,1013,-16,29,1
68,-138,6,985,-13,30,4
69,-207,-4,970,-13,9,-1
70,-151,6,982,-11,-18,-7
71,39,33,1019,-11,-32,-11
72,178,36,1010,-14,-22,-10
73,195,30,999,-15,5,-4
74,76,25,996,-16,27,1
75,-108,9,1006,-18,32,3
76,-210,-4,980,-14,12,0
77,-174,8,970,-10,-13,-5
78,10,30,1006,-10,-29,-10
79,146,38,1020,-12,-22,-11
80,210,37,1011,-15,-1,-7
81,107,28,995,-16,24,1
82,-77,5,996,-16,33,4
83,-199,-6,978,-14,18,2
84,-189,8,974,-12,-8,-4
85,-30,23,1008,-12,-31,-9
86,126,33,1017,-12,-27,-12
87,217,42,997,-14,-5,-7
88,131,32,1005,-18,21,-1
89,-40,6,1017,-18,33,3
90,-187,-2,965,-13,22,3
91,-196,7,967,-12,-3,-2
92,-73,9,1002,-10,-26,-8
93,102,36,1020,-12,-28,-10
94,215,42,1005,-14,-13,-10
95,148,34,1002,-17,17,-1
96,1,12,1007,-15,32,2
97,-173,2,977,-14,27,3
98,-204,1,977,-12,1,-2
99,-109,5,993,-11,-23,-8
100,80,34,1007,-13,-31,-10
101,204,43,1008,-12,-15,-11
102,173,31,1016,-16,13,-3
103,30,20,1011,-17,29,3
104,-146,10,981,-15,30,3
105,-206,-7,969,-14,8,0
106,-148,3,988,-12,-19,-7
107,55,31,1015,-12,-32,-10
108,187,37,1006,-16,-20,-10
109,196,31,999,-14,7,-4
110,61,24,1004,-14,30,3
111,-119,12,1001,-16,31,5
112,-207,-4,978,-11,12,0
113,-169,7,971,-12,-15,-5
114,21,29,1005,-11,-32,-10
115,162,33,1022,-13,-23,-12
116,203,33,1007,-16,0,-5
117,96,27,992,-14,25,1
118,-87,8,996,-14,32,4
119,-206,-3,981,-15,15,1
120,-183,8,974,-13,-9,-5
121,-15,23,1009,-13,-31,-9
122,134,37,1013,-13,-26,-11
123,214,37,1003,-14,-5,-8
124,122,31,1005,-15,22,0
125,-52,5,1007,-18,33,4
126,-187,-2,968,-12,21,1
127,-196,7,966,-11,-4,-2
128,-59,16,1007,-12,-27,-9
129,111,35,1018,-11,-27,-12
130,217,44,1007,-14,-10,-9
131,148,30,1001,-16,17,-1
132,-18,9,1009,-15,31,3
133,-174,0,973,-16,25,3
134,-206,5,976,-11,0,-3
135,-95,13,990,-14,-25,-8
136,89,30,1010,-14,-30,-11
137,207,46,1014,-14,-14,-11
138,165,33,1009,-18,14,-1
139,23,16,1011,-17,30,2
140,-152,4,977,-15,27,3
141,-210,-3,973,-11,6,-2
142,-132,6,993,-11,-20,-8
143,58,33,1011,-12,-31,-11
144,196,41,1006,-13,-18,-12
145,186,31,1002,-18,8,-3
146,55,23,1012,-15,29,3
147,-126,8,991,-18,31,4
148,-209,-7,975,-16,11,0
149,-163,2,972,-10,-16,-6
150,29,28,1014,-11,-32,-11
151,168,41,1020,-13,-20,-11
152,203,31,1001,-15,3,-6
153,91,32,994,-16,26,0
154,-99,6,998,-14,32,3
155,-205,-4,988,-14,14,0
156,-181,2,971,-15,-11,-4
157,-1,22,1007,-9,-31,-9
158,142,33,1015,-13,-25,-11
159,212,43,1010,-14,-4,-7
160,117,28,1005,-14,23,0
161,-64,9,999,-15,33,3
162,-193,-3,968,-14,20,1
163,-191,5,973,-13,-6,-3
164,-47,16,1010,-12,-29,-9
165,118,33,1016,-10,-28,-11
166,217,45,1004,-16,-7,-8
167,139,36,1001,-15,19,0
168,-30,8,1014,-15,32,4
169,-179,1,974,-16,23,3
170,-204,0,968,-12,-1,-3
171,-80,10,992,-11,-25,-8
172,92,32,1015,-12,-29,-10
173,211,44,1011,-12,-15,-10
174,160,33,1007,-16,13,-1
175,9,18,1008,-15,31,3
176,-162,5,974,-15,27,4
177,-210,-2,980,-14,2,-2
178,-124,4,992,-12,-24,-8
179,72,32,1002,-12,-30,-11
180,197,40,1007,-12,-17,-10
181,180,30,1008,-16,9,-3
182,42,24,1011,-15,29,2
183,-137,10,989,-15,30,3
184,-210,-3,966,-14,9,0
185,-154,2,981,-9,-18,-6
186,40,33,1018,-10,-32,-9
187,178,38,1016,-13,-21,-11
188,197,32,996,-13,6,-5
189,77,27,997,-16,27,1
190,-108,14,1004,-14,31,3
191,-208,-3,982,-14,13,0
192,-175,6,970,-12,-13,-4
193,9,28,1005,-10,-31,-10
194,151,34,1019,-13,-23,-12
195,212,36,1008,-14,-4,-6
196,109,27,1002,-16,23,1
197,-74,8,993,-16,32,4
198,-201,-7,975,-12,19,2
199,-189,6,973,-12,-9,-4
200,-36,20,1011,-12,-29,-10
201,130,36,1012,-12,-26,-11
202,218,41,1000,-16,-6,-8
203,134,31,1006,-15,20,0
204,-42,5,1013,-16,31,4
205,-185,-1,969,-12,21,2
206,-202,3,965,-12,-2,-2
207,-73,13,1000,-11,-27,-9
208,103,35,1022,-12,-30,-12
209,214,45,1007,-16,-14,-9
210,154,31,1004,-18,16,-1
211,0,10,1006,-15,33,3
212,-169,3,978,-15,28,3
213,-207,0,981,-12,2,-2
214,-115,10,987,-10,-24,-8
215,79,34,1005,-13,-32,-11
216,203,40,1011,-13,-15,-11
217,172,30,1009,-16,12,-3
218,36,18,1013,-15,30,1
219,-143,9,980,-14,29,3
220,-210,-3,970,-14,7,0
221,-147,5,984,-12,-19,-7
222,48,34,1021,-11,-33,-10
223,186,39,1003,-14,-20,-12
224,191,29,999,-15,7,-5
225,68,25,1004,-16,26,0
226,-118,9,1000,-15,31,3
227,-206,-4,983,-15,10,-2
228,-170,4,965,-12,-14,-6
229,12,30,1004,-11,-31,-10
230,160,37,1023,-14,-24,-11
231,209,33,1006,-16,-1,-6
232,101,28,994,-14,24,2
233,-81,8,998,-14,33,4
234,-204,-5,978,-11,18,1
235,-188,7,973,-13,-10,-3
236,-22,21,1014,-12,-33,-9
