sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-6,-19,998,-16,2,-4
1,-9,-18,1000,-18,1,-5
2,-10,-20,1000,-19,1,-5
3,-10,-18,998,-21,6,-3
4,-9,-17,999,-19,1,-5
5,-9,-17,999,-14,1,-5
6,-10,-19,1000,-15,2,-5
7,-8,-17,997,-19,-1,-6
8,-9,-20,998,-14,1,-7
9,-10,-16,998,-18,1,-6
10,-10,-18,999,-15,0,-6
11,-10,-17,999,-14,1,-5
12,-10,-18,1000,-19,1,-6
13,-8,-16,999,-16,2,-5
14,-9,-17,997,-18,1,-5
15,-10,-17,999,-16,1,-4
16,-10,-17,998,-14,1,-5
17,-9,-16,998,-17,0,-6
18,-10,-18,998,-17,1,-6
19,-9,-16,1000,-17,0,-6
20,-10,-16,999,-18,1,-5
21,-9,-16,998,-16,1,-6
22,-11,-18,998,-16,0,-5
23,-11,-18,998,-15,0,-5
24,-12,-18,998,-14,1,-6
25,-10,-17,998,-16,1,-6
26,-8,-17,999,-16,-1,-4
27,-9,-18,997,-17,1,-5
28,-9,-18,998,-15,1,-6
29,-9,-17,997,-15,0,-6
30,-9,-19,997,-16,-1,-6
31,-8,-20,999,-16,1,-5
32,-9,-17,998,-16,1,-5
33,-8,-19,998,-16,0,-7
34,-7,-19,997,-14,0,-6
35,-7,-17,999,-16,1,-5
36,-8,-18,998,-16,1,-5
37,-7,-20,999,-16,1,-5
38,-6,-20,998,-15,0,-6
39,-8,-18,999,-16,1,-6
40,-9,-20,999,-15,1,-6
41,-9,-19,999,-17,0,-5
42,-10,-20,1000,-17,0,-6
43,-8,-18,999,-17,0,-6
44,-9,-17,1000,-17,1,-5
45,-9,-18,998,-16,1,-5
46,-8,-18,1000,-14,0,-5
47,-9,-20,999,-15,0,-5
48,-6,-20,999,-14,1,-5
49,-10,-17,999,-16,0,-6
50,-8,-18,998,-15,0,-5
51,-5,-17,998,-15,0,-5
52,-8,-19,1001,-16,1,-6
53,-8,-19,997,-16,2,-6
54,-9,-19,998,-16,1,-5
55,-6,-18,996,-16,0,-5
56,-8,-20,997,-16,0,-5
57,-7,-18,999,-18,-1,-6
58,-6,-18,999,-17,0,-6
59,-7,-17,997,-15,0,-6
60,-8,-18,999,-17,-1,-5
61,-9,-19,999,-16,1,-6
62,-9,-20,997,-17,1,-6
63,-10,-18,999,-17,1,-5
64,-9,-21,998,-15,1,-4
65,-9,-17,1000,-17,0,-5
66,-7,-19,998,-15,0,-4
67,-9,-17,1000,-15,0,-5
68,-8,-17,999,-16,1,-6
69,-8,-17,1000,-15,1,-5
70,-10,-18,999,-17,0,-5
71,-9,-19,1000,-17,0,-5
72,-9,-19,999,-15,1,-6
73,-10,-18,1002,-17,2,-6
74,-7,-18,1001,-15,1,-5
75,-10,-19,1001,-16,2,-6
76,-9,-18,1000,-16,1,-5
77,-10,-18,1000,-16,1,-5
78,-9,-19,1001,-15,1,-5
79,-10,-19,998,-16,1,-5
80,-8,-19,999,-15,1,-6
81,-9,-17,998,-16,1,-5
82,-7,-15,999,-15,0,-5
83,-7,-15,998,-16,0,-5
84,-8,-16,1000,-18,2,-6
85,-6,-17,997,-15,2,-4
86,-10,-19,999,-15,2,-5
87,-9,-18,998,-16,2,-5
88,-10,-19,999,-15,1,-6
89,-10,-19,999,-16,1,-6
90,-10,-18,999,-15,1,-5
91,-9,-18,998,-15,2,-6
92,-9,-19,997,-16,1,-6
93,-8,-18,998,-16,1,-4
94,-9,-16,998,-16,1,-5
95,-10,-19,1000,-16,0,-6
96,-11,-19,999,-17,0,-6
97,-11,-18,998,-16,0,-5
98,-9,-17,999,-15,0,-5
99,-9,-17,999,-15,1,-6
100,-10,-19,998,-15,1,-5
101,-11,-18,997,-14,1,-5
102,-11,-18,998,-16,-1,-6
103,-9,-18,999,-15,0,-6
104,-11,-18,999,-16,0,-6
105,-9,-19,998,-16,1,-5
106,-8,-18,1000,-16,0,-6
107,-9,-18,997,-15,-1,-6
108,-9,-18,998,-17,0,-6
109,-8,-18,1000,-16,0,-5
110,-8,-19,999,-15,0,-6
111,-9,-16,999,-16,0,-6
112,-9,-19,997,-15,1,-6
