sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-146,-26,985,-19,-3,-6
1,-28,-36,1003,-12,-24,-11
2,102,-21,1002,-13,-28,-12
3,164,-13,1011,-7,-8,-10
4,81,-6,1014,-19,15,-2
5,-44,-10,1000,-18,28,1
6,-159,-13,974,-24,21,2
7,-153,-29,988,-24,-8,-6
8,-55,-37,995,-11,-24,-11
9,94,-22,1005,-10,-28,-14
10,156,-17,1009,-13,-11,-12
11,103,-7,1002,-12,15,-3
12,-22,-9,1005,-17,29,0
13,-148,-10,979,-19,25,2
14,-161,-32,988,-15,1,-4
15,-75,-33,986,-17,-21,-9
16,77,-22,1015,-9,-29,-12
17,153,-18,1002,-10,-14,-12
18,117,-16,1006,-12,12,-4
19,1,-1,991,-15,28,0
20,-137,-11,991,-21,28,3
21,-166,-25,987,-19,6,-3
22,-102,-33,978,-15,-17,-8
23,60,-23,1011,-9,-28,-13
24,139,-24,1014,-11,-17,-11
25,138,-10,1010,-12,7,-6
26,21,-2,992,-15,26,-1
27,-119,-6,989,-19,29,4
28,-170,-26,983,-19,9,-2
29,-116,-27,987,-15,-14,-6
30,34,-27,1009,-14,-30,-11
31,130,-28,1013,-11,-20,-12
32,148,-11,1000,-10,1,-6
33,44,-2,1007,-15,25,-1
34,-99,-17,995,-18,30,2
35,-171,-22,971,-18,14,-1
36,-128,-26,980,-17,-13,-6
37,4,-33,1013,-13,-30,-12
38,123,-26,1011,-11,-24,-13
39,158,-13,1003,-11,-1,-9
40,61,-1,1010,-12,23,-2
41,-76,-14,1000,-18,29,1
42,-167,-16,966,-20,17,-1
43,-144,-28,986,-19,-7,-6
44,-20,-35,1002,-12,-26,-12
45,109,-28,1003,-10,-26,-14
46,164,-11,1009,-11,-9,-10
47,77,-5,1011,-13,18,-1
48,-53,-11,1000,-18,30,2
49,-162,-15,971,-20,22,2
50,-153,-27,991,-18,-3,-4
51,-47,-39,992,-16,-25,-9
52,97,-21,1005,-10,-27,-12
53,162,-18,1009,-11,-10,-11
54,96,-7,1010,-11,16,-3
55,-29,-8,1000,-16,29,0
56,-153,-12,978,-19,24,1
57,-162,-27,987,-18,0,-3
58,-72,-33,992,-15,-23,-10
59,84,-24,1015,-12,-28,-13
60,157,-20,998,-11,-13,-12
61,117,-11,1004,-12,11,-4
62,-7,-6,1002,-16,27,0
63,-142,-4,986,-19,27,3
64,-164,-28,987,-19,5,-2
65,-100,-35,987,-16,-20,-8
66,65,-24,1008,-11,-31,-13
67,147,-26,1015,-11,-17,-12
68,135,-13,1007,-11,7,-4
69,18,-5,995,-15,27,-2
70,-128,-7,984,-18,29,3
71,-173,-26,986,-18,8,-2
72,-111,-30,983,-16,-15,-9
73,42,-26,1011,-13,-30,-13
74,133,-29,1013,-11,-20,-13
75,145,-13,1004,-10,2,-6
