sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,0,-15,990,-4,-4,4
1,0,-16,990,-5,-4,4
2,0,-13,991,-5,-5,4
3,1,-14,992,-5,-4,5
4,-1,-15,992,-4,-4,4
5,-1,-15,990,-5,-4,5
6,0,-15,991,-6,-6,6
7,-1,-13,990,-12,-3,6
8,0,-15,992,-8,-5,5
9,0,-15,991,-3,-5,6
10,0,-15,992,-8,-4,4
11,1,-12,991,0,-5,5
12,0,-14,991,-6,-4,4
13,0,-15,991,-5,-4,5
14,0,-14,992,-4,-5,4
15,-1,-15,992,-7,-3,5
16,0,-16,992,-2,-4,5
17,0,-14,992,-6,-5,4
18,-1,-14,993,-1,-4,5
19,0,-16,992,-6,-5,5
20,-1,-16,991,-1,-5,4
21,0,-15,991,-7,-5,5
22,-2,-15,992,-3,-5,5
23,-2,-17,992,-6,-5,4
24,0,-15,992,-3,-4,3
25,-1,-14,992,-6,-4,5
26,0,-14,992,-5,-4,5
27,0,-14,991,-6,-4,4
28,0,-14,990,-5,-5,5
29,-1,-15,991,-6,-4,5
30,-1,-13,990,-6,-3,5
31,0,-12,991,-4,-5,4
32,1,-15,991,-6,-5,5
33,-1,-14,991,-4,-5,5
34,0,-14,990,-5,-5,6
35,0,-14,991,-3,-5,5
36,0,-15,991,-4,-4,4
37,-2,-15,990,-4,-4,4
38,-3,-15,990,-5,-5,5
39,-1,-14,991,-4,-5,5
40,0,-14,991,-5,-4,5
41,0,-14,989,-5,-4,6
42,0,-14,990,-5,-4,5
43,-1,-15,990,-4,-5,5
44,-2,-14,990,-4,-5,5
45,-1,-15,990,-5,-4,6
46,-2,-14,991,-4,-5,4
47,-2,-15,989,-3,-4,4
48,0,-15,990,-3,-5,5
49,-1,-14,989,-3,-5,6
50,-1,-16,990,-4,-5,5
51,0,-14,993,-3,-5,6
52,0,-13,990,-4,-4,4
53,0,-15,990,-4,-4,6
54,0,-14,991,-5,-6,5
55,0,-13,990,-4,-5,5
56,0,-14,990,-4,-5,4
57,0,-14,990,-4,-5,5
58,0,-14,991,-5,-4,5
59,-1,-13,993,-4,-5,4
60,-2,-15,990,-4,-4,5
61,0,-14,990,-4,-5,4
62,-1,-16,992,-4,-4,4
63,-3,-14,990,-5,-5,5
64,-1,-13,990,-3,-4,5
65,0,-13,990,-5,-4,5
66,0,-13,991,-4,-4,5
67,0,-16,992,-5,-3,6
68,2,-14,992,-5,-4,5
69,2,-14,990,-5,-4,6
70,0,-14,991,-6,-3,6
71,0,-14,990,-5,-4,6
72,0,-14,991,-6,-4,5
73,0,-15,992,-5,-4,5
74,0,-15,991,-6,-4,6
75,-1,-15,991,-4,-5,5
76,-1,-15,992,-6,-4,5
77,-1,-14,990,-4,-4,6
78,0,-14,992,-6,-5,5
79,1,-14,992,-5,-4,6
80,0,-14,991,-5,-5,6
81,0,-14,992,-4,-4,5
82,0,-13,991,-4,-4,5
83,-1,-14,991,-4,-4,5
84,0,-14,990,-5,-3,4
85,-2,-14,990,-5,-4,6
86,0,-13,990,-4,-4,6
87,-1,-15,991,-5,-5,6
88,-1,-12,991,-4,-4,5
89,0,-14,990,-7,-5,6
90,-2,-14,991,-5,-4,4
91,0,-15,992,-7,-5,4
92,0,-15,990,-3,-3,4
93,0,-15,990,-6,-5,4
94,-1,-14,990,-6,-4,5
95,-2,-14,992,-6,-5,5
96,1,-14,990,-5,-5,6
97,0,-14,991,-5,-5,4
98,2,-13,990,-4,-5,5
99,0,-14,990,-5,-4,5
100,-1,-15,991,-5,-5,4
101,-1,-12,990,-5,-5,4
102,-1,-15,989,-6,-5,5
103,0,-14,991,-4,-4,5
104,1,-16,991,-5,-5,4
105,-1,-15,992,-4,-5,5
106,-1,-14,993,-3,-5,4
107,0,-14,992,-3,-4,5
108,0,-14,992,-3,-4,5
109,-2,-12,992,-2,-3,5
110,0,-12,993,-5,-4,5
111,-2,-14,991,-5,-4,5
112,0,-16,990,-4,-5,5
113,0,-15,992,-4,-4,5
114,0,-15,991,-6,-3,6
115,-1,-14,990,-3,-4,5
116,-1,-14,991,-4,-4,5
117,0,-14,992,-5,-5,4
118,0,-15,991,-4,-4,5
119,0,-14,990,-6,-4,5
120,0,-14,992,-5,-4,5
121,0,-15,991,-6,-4,4
122,-1,-15,991,-3,-5,6
123,-1,-14,991,-6,-6,5
124,0,-15,988,-3,-5,5
125,0,-14,991,-6,-4,6
126,-1,-14,991,-4,-6,6
127,-2,-15,991,-5,-5,5
128,0,-15,991,-4,-4,5
129,-1,-15,992,-4,-5,5
130,-3,-15,990,-4,-4,4
131,-2,-14,990,-4,-5,5
132,0,-14,992,-4,-4,6
133,0,-15,991,-3,-4,5
134,-1,-11,992,-4,-4,4
135,-4,-12,992,-2,-4,4
136,-3,-14,992,-2,-5,4
137,0,-16,990,-2,-4,5
138,1,-15,992,-4,-5,5
139,-1,-12,991,-4,-4,5
140,0,-12,990,-6,-4,5
141,0,-11,989,-3,-4,5
142,0,-11,989,-5,-4,5
143,0,-13,990,-4,-4,5
144,0,-12,989,-6,-4,5
145,0,-14,992,-4,-4,4
146,0,-14,991,-6,-3,5
147,0,-14,990,-5,-5,5
148,0,-15,989,-5,-4,5
149,0,-13,990,-7,-4,5
150,0,-15,991,-4,-4,4
151,0,-13,991,-5,-5,3
152,0,-13,991,-5,-3,5
153,0,-14,990,-5,-4,4
154,0,-16,991,-4,-4,5
155,0,-13,989,-6,-4,6
156,-1,-13,992,-2,-5,5
157,0,-15,992,-3,-4,4
158,-1,-16,991,-2,-4,5
159,-1,-15,991,-6,-5,6
160,0,-13,991,-4,-5,5
161,0,-15,989,-5,-4,6
162,0,-12,991,-5,-5,5
163,-1,-14,993,-5,-5,5
164,0,-14,992,-6,-4,5
165,0,-11,990,-5,-5,5
166,0,-13,991,-5,-6,4
167,0,-14,990,-6,-4,5
168,-2,-14,991,-5,-4,5
169,-1,-13,991,-4,-4,5
170,0,-15,991,-5,-4,4
171,0,-15,991,-5,-5,5
172,0,-13,990,-7,-4,4
173,0,-12,991,-5,-4,5
174,-2,-14,992,-7,-5,5
175,-2,-16,989,-4,-5,4
176,0,-16,992,-4,-5,5
177,0,-14,991,-4,-6,5
178,-2,-16,991,-5,-5,4
179,0,-15,991,-6,-4,4
180,0,-14,991,-5,-5,4
181,0,-13,989,-4,-5,5
182,-2,-15,992,-2,-5,5
183,-1,-13,991,-4,-5,4
184,-1,-13,991,-2,-4,5
185,1,-14,991,-6,-4,5
186,0,-14,990,-4,-4,4
187,0,-18,991,-5,-3,4
188,-1,-16,991,-5,-4,4
189,-1,-15,991,-5,-5,4
190,0,-16,990,-4,-4,5
191,-2,-13,990,-4,-5,5
192,0,-13,991,-4,-5,5
193,0,-14,989,-4,-3,5
194,0,-13,991,-6,-4,7
195,1,-15,989,-4,-4,6
196,-1,-12,990,-4,-4,5
197,-1,-14,989,-2,-4,5
198,-2,-14,991,-5,-4,6
199,-1,-14,989,-5,-3,5
200,0,-14,991,-5,-5,5
201,-1,-14,991,-5,-5,5
202,0,-14,992,-5,-4,4
203,0,-14,991,-6,-4,5
204,-1,-12,993,-6,-5,5
205,0,-12,992,-6,-4,4
206,0,-13,991,-6,-5,5
207,-2,-14,992,-7,-4,6
208,0,-15,991,-5,-4,5
209,0,-14,993,-6,-5,6
210,-1,-15,991,-5,-4,5
211,-2,-14,991,-5,-5,5
212,-1,-15,992,-6,-5,6
213,-1,-16,992,-5,-3,4
214,0,-16,991,-6,-4,6
215,0,-16,991,-5,-4,5
216,0,-15,991,-5,-4,5
217,0,-15,992,-4,-4,5
218,0,-15,991,-5,-4,5
219,0,-16,990,-5,-4,4
220,-1,-14,991,-4,-4,5
221,-1,-13,991,-4,-4,5
222,0,-15,991,-4,-3,4
223,-1,-14,990,-4,-4,4
224,1,-13,991,-4,-4,6
225,0,-15,990,-6,-4,5
226,0,-14,990,-5,-4,5
227,-1,-15,990,-6,-4,5
228,0,-13,990,-6,-4,5
229,-2,-13,991,-5,-4,5
230,-1,-15,990,-4,-4,6
231,0,-15,990,-5,-5,5
232,0,-15,990,-6,-5,5
233,-1,-16,991,-4,-4,5
234,-2,-15,991,-6,-5,5
235,0,-16,989,-5,-4,6
236,0,-13,991,-5,-4,5
237,0,-13,990,-6,-5,5
238,-2,-13,991,-4,-5,5
239,0,-16,990,-5,-5,4
240,0,-15,990,-6,-5,5
241,0,-14,990,-5,-3,5
242,0,-13,991,-4,-4,5
243,-1,-14,991,-5,-4,5
244,0,-13,991,-5,-5,6
245,0,-14,991,-4,-5,5
246,0,-14,990,-6,-4,5
247,0,-14,991,-5,-4,5
248,0,-14,991,-7,-5,4
249,0,-14,991,-4,-4,5
250,-1,-14,990,-6,-4,4
251,-1,-14,990,-4,-4,4
252,0,-14,991,-3,-4,5
253,-2,-13,991,-2,-3,5
254,-1,-13,991,-5,-4,6
255,-1,-13,990,-4,-4,5
256,0,-14,991,-4,-5,5
257,0,-14,990,-5,-4,4
258,0,-14,992,-3,-4,3
259,0,-15,991,-5,-5,5
260,-2,-14,991,-3,-4,4
261,-3,-14,990,-6,-4,5
262,0,-13,991,-4,-4,6
263,-2,-12,990,-7,-5,5
264,0,-14,990,-5,-4,5
265,-1,-13,991,-5,-4,4
266,0,-13,991,-5,-5,5
267,1,-12,990,-6,-4,5
268,0,-14,989,-6,-4,5
269,-1,-13,990,-6,-5,5
270,0,-14,991,-7,-4,4
271,0,-14,990,-6,-5,6
272,0,-15,991,-7,-5,5
273,-1,-14,991,-4,-4,5
274,0,-13,990,-6,-4,5
275,-2,-12,992,-4,-3,6
276,0,-13,990,-6,-3,5
277,-1,-13,992,-5,-4,5
278,-1,-14,991,-6,-4,5
279,-1,-15,990,-4,-4,5
280,0,-17,990,-6,-4,5
281,0,-15,990,-5,-3,5
282,0,-15,989,-4,-4,5
283,-1,-15,992,-5,-5,5
284,-2,-14,991,-3,-5,5
285,-4,-14,991,-5,-4,4
286,0,-15,992,-4,-5,4
287,-2,-13,990,-5,-5,5
288,-1,-16,989,-3,-4,4
289,0,-15,991,-5,-4,5
290,0,-16,992,-4,-5,5
291,-2,-14,991,-5,-6,6
292,-1,-15,993,-3,-5,4
293,0,-13,992,-4,-4,5
294,0,-15,992,-3,-4,5
295,-1,-14,992,-4,-4,6
296,0,-13,992,-4,-4,6
297,-2,-16,991,-5,-5,4
298,-3,-16,993,-4,-4,4
299,-2,-15,991,-4,-4,6
300,-1,-15,992,-3,-5,6
301,-2,-15,993,-3,-5,5
302,0,-14,992,-4,-5,5
303,-1,-12,993,-3,-4,4
304,0,-15,992,-4,-4,6
305,0,-15,992,-2,-4,5
306,0,-12,992,-5,-4,5
307,0,-13,990,-4,-3,5
308,0,-12,993,-4,-4,5
309,0,-12,992,-4,-4,4
310,0,-13,990,-4,-4,4
311,-1,-13,992,-4,-4,6
312,0,-16,990,-4,-4,5
313,0,-15,991,-3,-4,6
314,0,-15,992,-4,-4,5
315,0,-15,990,-5,-4,4
316,0,-14,991,-4,-4,5
317,-1,-14,991,-5,-4,5
318,1,-14,991,-2,-4,6
319,0,-14,992,-3,-5,5
320,0,-16,991,-2,-5,5
321,0,-15,992,-4,-4,4
322,0,-16,990,-4,-4,5
323,-1,-16,990,-5,-5,5
324,-1,-15,991,-2,-4,5
325,0,-16,991,-5,-4,4
326,-1,-13,991,-4,-4,5
327,0,-16,990,-3,-4,5
328,0,-13,992,-2,-4,5
329,1,-14,991,-3,-5,5
330,-1,-14,990,-4,-4,6
331,0,-15,990,-4,-4,6
332,-1,-13,991,-6,-4,5
333,-1,-12,993,-4,-4,5
334,0,-13,991,-5,-4,5
335,0,-14,990,-3,-4,6
336,0,-13,991,-6,-5,6
337,0,-12,990,-5,-4,5
338,0,-15,990,-4,-5,5
339,-1,-13,991,-4,-4,5
340,-1,-13,990,-4,-4,5
341,-1,-12,991,-4,-5,4
342,0,-14,990,-4,-5,6
343,-1,-14,991,-6,-5,5
344,0,-14,990,-3,-5,5
345,0,-14,990,-6,-4,5
346,1,-14,990,-13,-2,8
347,0,-14,991,-2,-5,5
348,-1,-14,991,-7,-4,5
349,0,-14,992,1,-4,6
350,0,-14,992,-8,-3,5
351,-2,-15,990,-2,-2,6
352,0,-13,991,-7,-4,5
353,-1,-15,991,-3,-4,6
354,0,-16,991,-6,-4,5
355,-1,-14,989,-6,-5,5
356,-2,-14,990,-5,-5,5
357,-1,-14,990,-6,-5,4
358,-2,-15,990,-5,-4,4
