sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-169,1,968,-11,-15,-6
1,20,26,1013,-8,-33,-11
2,167,40,1016,-15,-25,-10
3,203,34,997,-3,5,-7
4,94,28,998,-18,24,0
5,-97,10,999,-5,30,2
6,-203,-7,984,-11,12,-1
7,-187,3,967,-18,-11,-4
8,-2,26,1003,-6,-31,-11
9,146,37,1019,-15,-26,-11
10,213,38,1009,-16,-4,-7
11,115,30,997,-11,24,1
12,-71,12,996,-18,33,5
13,-199,-3,983,-9,19,2
14,-195,6,971,-13,-8,-3
15,-29,20,1011,-15,-33,-10
16,127,33,1013,-13,-28,-11
17,217,42,1002,-16,-6,-8
18,136,31,1002,-15,23,0
19,-48,12,1008,-17,34,4
20,-188,-2,969,-16,22,3
21,-199,2,967,-11,-3,-3
22,-61,13,1009,-12,-28,-10
23,112,32,1016,-14,-29,-12
24,216,43,1003,-12,-10,-8
25,149,35,1001,-16,19,0
26,-20,10,1012,-16,33,4
27,-180,0,973,-13,25,2
28,-203,4,969,-13,-1,-3
29,-86,10,998,-11,-25,-9
30,92,33,1016,-14,-32,-11
31,214,44,1011,-17,-15,-9
32,159,32,1005,-14,16,-3
33,7,10,1000,-17,32,4
34,-166,0,976,-13,28,4
35,-207,3,980,-12,4,-1
36,-116,9,992,-11,-23,-8
37,77,33,1003,-13,-32,-12
38,203,39,1015,-13,-17,-10
39,175,34,1007,-15,10,-4
40,33,16,1012,-17,31,3
41,-145,4,978,-11,30,5
42,-210,-3,971,-12,7,0
43,-136,4,987,-10,-19,-7
44,53,33,1010,-11,-33,-10
45,195,42,1005,-16,-20,-11
46,187,32,1006,-14,7,-3
47,55,22,1009,-17,29,1
48,-129,9,991,-16,31,2
49,-205,-6,970,-14,11,0
50,-161,1,977,-12,-16,-6
51,33,31,1020,-12,-33,-10
52,175,41,1011,-13,-22,-11
53,199,36,995,-14,4,-5
54,82,27,1004,-15,28,1
55,-107,14,1002,-17,32,3
56,-205,-12,984,-13,13,0
57,-174,3,969,-12,-13,-6
58,5,28,1006,-12,-32,-10
59,158,37,1019,-13,-24,-12
60,208,38,1006,-16,-1,-7
61,103,32,991,-14,25,1
62,-82,13,1000,-15,33,4
63,-203,-6,987,-14,18,2
64,-187,3,966,-13,-9,-5
65,-15,19,1007,-12,-30,-11
66,135,34,1017,-12,-26,-10
67,213,39,1005,-13,-4,-7
68,124,30,1000,-16,23,-1
69,-61,10,999,-17,33,5
70,-192,-2,973,-13,20,1
71,-197,2,974,-11,-6,-5
72,-43,17,1008,-13,-29,-8
73,120,29,1013,-14,-30,-12
74,220,44,1000,-12,-8,-9
75,141,31,1001,-17,20,-1
76,-35,10,1012,-14,32,4
77,-184,-3,972,-14,22,3
78,-201,8,962,-11,-2,-2
79,-73,11,1008,-12,-25,-9
80,100,35,1017,-12,-30,-11
81,213,45,1009,-16,-12,-9
82,155,33,999,-17,16,-2
83,-4,9,1006,-15,33,3
84,-170,0,973,-13,26,3
85,-208,1,975,-13,2,-2
86,-99,11,993,-12,-24,-7
87,83,33,1007,-12,-31,-9
88,208,43,1014,-13,-15,-10
89,168,33,1008,-18,13,-3
90,24,16,1010,-16,31,2
91,-154,0,973,-16,29,3
92,-210,-3,977,-13,5,-2
93,-130,2,993,-10,-20,-8
94,65,33,1004,-12,-30,-11
95,196,46,1011,-13,-17,-11
96,184,34,1005,-16,9,-4
97,45,23,1015,-18,28,2
98,-134,7,981,-15,30,3
99,-208,-6,970,-14,10,1
100,-152,0,982,-10,-18,-6
101,39,30,1019,-12,-33,-9
102,183,44,1005,-15,-22,-11
103,195,33,998,-15,5,-4
104,71,28,1009,-15,27,1
105,-118,11,996,-15,31,5
106,-206,-10,976,-13,12,1
107,-172,1,971,-12,-14,-6
108,18,27,1010,-12,-33,-11
109,168,36,1021,-15,-24,-11
110,205,34,998,-15,1,-6
111,96,30,994,-15,26,1
112,-92,11,1001,-15,32,3
113,-207,-4,987,-11,17,0
114,-183,4,968,-13,-10,-5
115,-10,22,1001,-11,-32,-10
116,149,41,1022,-14,-27,-12
117,213,33,1008,-17,-2,-8
118,115,33,994,-13,24,0
119,-70,8,998,-16,33,3
120,-199,-5,979,-13,19,0
121,-194,6,973,-12,-7,-3
122,-35,22,1011,-15,-31,-9
123,128,34,1014,-14,-28,-11
124,217,42,1001,-14,-6,-7
125,135,29,1002,-15,22,-1
126,-45,9,1010,-16,33,4
127,-189,-3,970,-13,23,1
128,-196,1,967,-11,-3,-4
129,-63,15,1010,-12,-28,-9
130,106,33,1015,-12,-29,-10
131,219,45,1007,-14,-9,-9
132,148,33,1000,-14,19,-2
133,-18,11,1009,-15,33,3
134,-176,-4,974,-15,26,3
135,-208,3,966,-12,1,-2
136,-88,11,999,-11,-25,-9
137,92,31,1009,-14,-31,-10
138,209,47,1015,-14,-14,-10
139,166,33,1004,-14,15,-2
140,10,17,1006,-16,31,3
141,-159,4,970,-14,27,2
142,-209,-1,982,-12,4,-1
143,-119,8,989,-11,-23,-7
144,73,30,1002,-15,-33,-10
145,200,41,1014,-14,-17,-11
146,177,36,1007,-15,11,-3
147,38,19,1013,-17,30,2
148,-143,5,976,-14,29,4
149,-212,0,969,-12,7,0
150,-140,0,985,-15,-19,-7
151,51,35,1016,-11,-31,-10
152,193,42,1003,-15,-20,-12
153,189,35,1005,-16,7,-4
154,62,25,1011,-15,27,1
155,-128,8,989,-15,31,3
156,-206,-8,976,-13,9,-1
157,-167,0,972,-11,-15,-6
158,31,33,1015,-12,-33,-11
159,175,38,1018,-13,-23,-11
160,201,37,992,-13,4,-6
161,87,27,1002,-14,28,1
162,-104,9,1002,-17,33,4
163,-207,-10,984,-15,14,0
164,-178,0,967,-14,-12,-6
165,4,26,1006,-10,-29,-10
166,156,39,1018,-12,-24,-11
167,207,38,1008,-15,-1,-6
168,108,29,997,-14,24,0
169,-79,9,993,-16,33,4
170,-201,-7,982,-13,19,0
171,-187,5,973,-13,-10,-5
172,-23,19,1010,-12,-32,-10
173,133,34,1012,-13,-27,-11
174,213,41,1004,-14,-4,-8
175,130,31,1006,-14,22,0
176,-56,14,1000,-16,34,5
177,-193,-1,973,-16,21,2
178,-198,6,971,-12,-5,-3
179,-51,12,1007,-15,-30,-9
180,116,32,1017,-13,-30,-10
181,217,46,1002,-12,-8,-8
182,148,34,1001,-17,19,-1
183,-30,9,1014,-17,32,4
184,-179,0,970,-12,24,0
185,-203,3,968,-13,-1,-3
186,-81,13,1000,-11,-27,-8
187,96,30,1017,-13,-30,-10
188,217,43,1012,-14,-14,-10
189,161,34,1003,-14,16,-2
190,1,15,1003,-16,31,3
191,-167,-1,977,-14,27,3
192,-209,1,978,-12,3,-3
193,-109,9,989,-12,-23,-8
194,78,31,1004,-13,-32,-11
195,205,45,1016,-12,-15,-11
196,172,33,1007,-16,13,-3
197,26,17,1011,-15,31,3
198,-148,4,974,-14,29,4
199,-212,-4,975,-14,7,-2
200,-136,1,988,-12,-22,-7
201,58,31,1007,-11,-33,-11
202,196,43,1007,-14,-19,-11
203,185,34,1004,-16,8,-3
204,52,24,1014,-15,29,1
205,-130,10,989,-16,30,4
206,-212,-7,968,-12,11,0
207,-158,3,977,-10,-16,-6
208,35,32,1018,-13,-32,-10
209,178,43,1013,-13,-23,-12
210,201,32,992,-15,3,-6
211,79,29,1009,-12,28,0
212,-110,9,1001,-15,33,4
213,-206,-7,980,-14,13,1
214,-174,1,968,-12,-13,-5
215,11,30,1007,-12,-32,-10
216,161,36,1022,-14,-24,-11
217,210,35,1005,-14,1,-7
218,102,29,994,-16,24,0
219,-88,12,999,-15,33,4
220,-206,-10,988,-13,17,1
221,-186,4,969,-12,-10,-4
222,-12,22,1006,-9,-31,-10
223,138,37,1015,-13,-26,-11
224,212,41,1008,-14,-4,-7
225,125,29,996,-16,23,0
