sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-146,71,981,-13,19,0
1,-140,27,1001,-27,-2,-4
2,-40,-62,992,-35,-22,-9
3,92,-106,994,-18,-22,-11
4,162,-100,1000,-8,-8,-10
5,95,-37,1005,3,16,-4
6,-19,37,1007,-1,25,-2
7,-141,72,990,-15,19,0
8,-145,30,993,-29,-2,-6
9,-62,-52,997,-33,-16,-9
10,83,-99,997,-23,-22,-10
11,153,-102,994,-10,-11,-10
12,113,-47,998,2,10,-4
13,-6,31,1005,2,25,-1
14,-125,71,997,-13,21,-1
15,-154,34,1000,-25,2,-3
16,-83,-40,981,-33,-19,-8
17,70,-100,1005,-26,-26,-12
18,142,-103,1002,-10,-13,-10
19,126,-58,996,-1,8,-5
20,13,27,1001,2,24,-3
21,-119,70,996,-11,23,2
22,-151,45,1004,-24,3,-3
23,-98,-30,983,-32,-13,-7
24,50,-91,995,-28,-25,-10
25,136,-117,1009,-16,-13,-11
26,134,-68,998,-1,4,-7
27,31,19,992,2,21,-2
28,-102,68,1001,-6,23,0
29,-158,50,995,-22,8,-1
30,-107,-12,990,-32,-12,-7
31,33,-91,1002,-27,-24,-11
32,124,-116,997,-16,-17,-10
33,148,-75,997,-1,2,-7
34,47,11,1003,1,21,-2
35,-87,59,1008,-6,25,1
36,-160,57,982,-20,10,-1
37,-114,-2,989,-32,-12,-6
38,15,-87,1005,-29,-25,-10
39,116,-119,997,-15,-19,-11
40,154,-81,999,-3,-1,-8
41,61,-2,1003,5,21,-4
42,-68,56,1009,-3,26,0
43,-157,65,980,-21,11,-2
44,-127,12,990,-31,-9,-5
45,-9,-79,1003,-32,-23,-10
46,111,-112,994,-19,-20,-11
47,157,-91,1003,-5,-3,-9
48,71,-12,1001,4,17,-4
49,-56,47,1009,-1,25,-2
50,-149,69,985,-15,15,0
51,-140,21,998,-29,-5,-3
52,-23,-63,992,-33,-23,-10
53,97,-113,996,-20,-21,-10
54,161,-94,994,-6,-7,-10
55,82,-32,1011,3,16,-4
56,-35,45,1008,-1,25,-1
57,-145,67,985,-14,18,1
58,-143,29,995,-27,-2,-5
59,-46,-62,999,-33,-22,-11
60,92,-102,993,-22,-23,-13
61,152,-103,995,-10,-7,-9
62,101,-34,1002,2,12,-4
63,-21,32,1010,0,24,-1
64,-134,74,989,-11,19,0
65,-147,32,997,-25,0,-4
66,-63,-47,991,-32,-19,-9
67,80,-101,999,-26,-22,-10
68,148,-104,998,-10,-10,-10
69,115,-53,995,2,9,-6
70,2,31,1007,3,24,-3
71,-126,72,996,-11,23,1
72,-151,39,1005,-24,2,-3
73,-86,-37,980,-33,-18,-8
74,61,-93,998,-26,-26,-11
75,144,-111,1006,-13,-13,-11
76,125,-60,997,-1,8,-5
77,23,24,995,1,23,-3
78,-111,70,1002,-7,24,1
79,-158,49,996,-24,5,-2
80,-93,-27,991,-32,-14,-8
81,42,-90,1000,-26,-25,-11
82,132,-115,1002,-16,-16,-10
83,144,-71,1000,1,4,-9
84,35,15,995,4,21,-3
85,-96,69,1004,-6,24,-1
86,-161,55,995,-22,10,-2
87,-108,-4,986,-33,-11,-7
88,29,-91,1007,-30,-25,-11
89,116,-117,998,-16,-17,-10
90,152,-77,998,-1,0,-6
91,53,5,1001,4,22,-3
92,-82,57,1010,-4,25,0
93,-154,65,978,-19,10,-3
94,-123,5,989,-31,-9,-5
95,7,-80,1007,-32,-24,-10
96,114,-120,1000,-20,-19,-10
97,154,-85,994,-2,-1,-8
98,66,-7,1006,4,18,-4
99,-62,50,1008,-2,25,-1
100,-152,66,979,-17,13,0
101,-132,17,1000,-29,-7,-5
102,-15,-71,995,-32,-22,-11
103,107,-113,994,-22,-19,-11
104,155,-93,998,-5,-5,-9
105,75,-23,1007,3,18,-3
106,-41,43,1010,-1,25,-2
107,-149,70,983,-14,17,-1
108,-137,26,996,-28,-5,-5
109,-37,-62,996,-34,-23,-10
110,95,-105,992,-23,-22,-12
111,158,-101,996,-9,-6,-10
112,93,-33,1005,1,16,-4
113,-28,38,1009,0,25,-1
114,-140,73,987,-13,18,0
115,-145,31,999,-26,-2,-3
116,-59,-56,992,-32,-19,-9
117,85,-103,999,-24,-23,-11
118,155,-105,995,-10,-9,-10
119,108,-43,999,3,12,-5
120,-9,36,1004,0,24,-2
121,-131,73,998,-12,21,0
122,-150,35,997,-27,2,-3
123,-75,-41,988,-32,-18,-9
124,68,-99,998,-25,-26,-10
125,144,-108,1000,-11,-12,-10
126,126,-55,996,0,9,-5
127,8,29,997,2,24,-2
128,-119,73,1000,-9,22,1
129,-154,39,1002,-24,3,-3
130,-91,-31,985,-31,-15,-7
131,54,-95,997,-25,-23,-11
132,136,-114,1005,-13,-13,-11
133,132,-67,996,1,7,-6
134,29,21,994,3,22,-4
135,-104,66,1001,-8,24,0
136,-156,50,996,-22,7,-3
137,-104,-10,992,-33,-12,-8
138,37,-90,1001,-29,-24,-10
139,121,-118,998,-15,-17,-11
140,145,-73,995,-1,2,-7
141,43,6,1004,3,22,-4
142,-86,57,1004,-7,25,-1
143,-156,58,986,-19,10,-3
144,-113,0,987,-31,-11,-6
145,15,-84,1011,-29,-24,-10
146,115,-113,995,-18,-17,-10
147,151,-79,998,-5,2,-8
148,60,-2,1001,3,21,-4
149,-71,49,1007,-3,24,0
150,-150,63,980,-17,12,-3
151,-127,11,991,-28,-8,-5
152,-3,-73,1002,-30,-23,-10
153,109,-113,999,-22,-20,-11
154,151,-85,997,-4,-4,-8
155,72,-13,1002,4,18,-4
156,-51,44,1011,-1,25,-1
157,-151,68,980,-17,14,1
158,-132,16,998,-28,-5,-4
159,-31,-66,996,-31,-21,-9
160,101,-110,992,-20,-22,-10
161,153,-93,1000,-6,-6,-9
162,86,-26,1008,3,15,-4
163,-32,42,1010,0,25,-3
164,-144,68,982,-15,17,0
165,-143,26,998,-26,-3,-4
166,-46,-60,995,-31,-21,-10
167,90,-107,997,-24,-22,-12
168,152,-99,993,-8,-9,-10
169,100,-37,1003,2,13,-4
170,-12,34,1009,0,24,-1
171,-133,73,990,-13,20,2
172,-144,35,999,-25,1,-4
173,-69,-48,990,-33,-18,-8
174,76,-100,1003,-25,-24,-11
175,148,-108,996,-10,-12,-10
176,115,-55,994,2,8,-5
177,4,31,1003,2,23,-1
178,-124,77,1000,-9,22,1
179,-147,41,1001,-26,2,-2
180,-88,-36,982,-31,-17,-7
181,57,-94,1000,-26,-25,-11
182,142,-112,1007,-12,-13,-11
183,126,-65,999,0,7,-6
184,22,23,991,3,23,-4
185,-113,69,999,-8,23,-1
186,-153,48,998,-23,5,-2
187,-96,-21,990,-33,-13,-6
188,39,-90,997,-28,-24,-11
189,129,-116,1001,-15,-15,-10
190,141,-70,996,0,4,-7
191,39,12,1000,3,23,-4
192,-96,61,998,-8,25,-1
193,-154,56,993,-21,10,-1
194,-111,-8,989,-30,-10,-7
195,20,-86,1005,-30,-26,-11
196,121,-117,995,-16,-19,-11
197,147,-77,996,-2,1,-8
198,57,3,1002,3,21,-3
199,-80,55,1010,-4,26,1
200,-153,68,980,-19,12,-2
201,-121,3,991,-30,-10,-6
202,5,-81,1005,-32,-25,-10
203,110,-117,998,-19,-20,-11
204,152,-82,999,-5,-3,-8
205,65,-10,1006,3,18,-3
206,-61,54,1003,-2,24,0
207,-151,63,985,-18,14,1
208,-134,13,991,-30,-7,-5
209,-15,-74,999,-30,-24,-11
210,104,-111,994,-20,-21,-12
211,158,-88,999,-5,-5,-8
212,80,-18,1005,3,17,-3
213,-46,43,1008,-3,26,-2
214,-146,69,982,-16,16,0
215,-139,22,1002,-28,-5,-4
216,-38,-64,990,-32,-23,-9
217,95,-109,997,-21,-22,-11
218,153,-99,995,-9,-7,-9
219,92,-31,1007,1,15,-3
220,-25,40,1008,1,24,-1
221,-142,74,986,-13,18,0
222,-142,29,994,-26,-3,-5
223,-58,-56,993,-33,-19,-8
224,85,-103,1003,-24,-24,-11
225,155,-104,996,-9,-12,-10
226,105,-40,995,2,9,-4
227,-6,39,1011,1,23,-3
228,-131,73,998,-12,20,0
229,-148,36,995,-25,2,-3
230,-76,-46,989,-32,-17,-8
231,71,-97,999,-24,-25,-11
232,147,-109,999,-10,-13,-10
233,124,-56,997,1,10,-5
234,13,25,999,1,24,-2
235,-121,73,1000,-11,23,1
236,-152,42,1001,-24,4,-4
237,-95,-27,982,-32,-17,-7
238,55,-92,1000,-25,-25,-10
239,134,-115,1002,-13,-14,-10
240,133,-66,1001,0,4,-6
241,28,16,989,2,21,-3
242,-106,67,1004,-7,23,0
243,-156,47,995,-21,6,-3
244,-105,-9,990,-32,-13,-7
245,42,-91,1004,-28,-26,-11
246,123,-116,997,-16,-17,-11
247,144,-72,996,0,2,-7
248,49,7,1005,2,21,-3
249,-91,61,1001,-5,24,0
250,-158,58,983,-21,9,-1
251,-115,0,991,-31,-11,-6
252,18,-84,1003,-30,-24,-9
253,120,-120,999,-17,-19,-11
254,149,-82,996,-4,-1,-8
255,58,-3,1000,3,19,-3
256,-73,55,1010,-3,24,-1
257,-156,64,978,-17,10,-1
258,-123,10,992,-29,-10,-6
259,-1,-78,1003,-30,-23,-10
260,105,-112,998,-19,-19,-10
261,156,-87,1000,-6,-4,-9
262,67,-13,1005,3,17,-2
263,-54,46,1005,-2,24,0
264,-149,67,984,-16,14,-1
265,-133,21,998,-30,-5,-5
266,-26,-71,991,-31,-24,-10
267,101,-110,993,-21,-23,-11
268,155,-96,998,-7,-7,-8
269,82,-22,1008,2,15,-3
270,-35,40,1014,-1,25,-1
271,-144,73,980,-12,18,-1
272,-141,27,997,-28,-5,-4
273,-43,-60,994,-32,-23,-9
274,90,-106,997,-23,-23,-10
275,158,-103,996,-10,-9,-9
276,102,-37,1002,2,14,-4
277,-20,40,1006,1,24,-2
278,-135,73,995,-13,19,0
279,-147,29,994,-25,-1,-4
280,-62,-48,990,-31,-18,-10
281,79,-106,1002,-26,-24,-11
282,151,-105,995,-11,-12,-9
283,117,-50,995,2,10,-5
284,-3,33,1003,3,24,-2
285,-127,73,997,-10,22,0
286,-150,38,1002,-26,2,-4
287,-84,-38,980,-33,-18,-9
288,63,-92,1000,-25,-25,-10
289,145,-115,1004,-13,-13,-9
290,129,-60,998,1,8,-5
291,18,25,996,3,23,-2
292,-115,73,997,-8,22,1
293,-157,46,1000,-24,5,-3
294,-95,-25,987,-33,-15,-8
295,44,-95,998,-27,-24,-10
296,137,-116,1001,-14,-16,-11
297,132,-71,1000,-1,5,-7
298,39,20,999,4,21,-4
299,-103,61,1003,-6,25,1
300,-155,58,991,-21,8,-1
301,-106,-10,992,-33,-13,-7
302,28,-88,1005,-30,-25,-11
303,123,-118,997,-17,-16,-10
304,145,-77,999,0,2,-8
305,52,-1,1000,3,21,-3
306,-84,60,1013,-3,24,0
307,-155,60,977,-20,10,0
308,-118,4,992,-31,-9,-6
309,11,-80,1004,-29,-24,-10
310,112,-113,1002,-19,-18,-11
311,156,-82,999,-5,-1,-8
312,60,-9,1004,3,19,-3
313,-58,52,1007,-3,25,-1
314,-152,62,980,-17,13,0
315,-130,15,990,-31,-7,-5
316,-13,-74,1002,-30,-23,-10
317,105,-112,995,-20,-21,-12
318,159,-89,998,-6,-5,-10
319,77,-18,1009,4,18,-3
320,-47,45,1006,-3,25,1
321,-147,67,985,-17,16,0
322,-136,20,999,-29,-6,-4
323,-32,-67,991,-32,-23,-11
324,97,-109,997,-21,-22,-12
325,160,-94,995,-7,-6,-10
326,90,-27,1011,2,16,-5
327,-28,41,1008,0,23,-2
328,-143,71,984,-12,18,-1
329,-140,28,995,-26,-2,-5
330,-53,-55,995,-33,-19,-8
331,89,-103,998,-23,-23,-11
332,151,-106,996,-10,-9,-10
333,104,-41,998,4,12,-4
334,-9,37,1008,0,25,-2
335,-132,72,996,-12,20,1
336,-147,34,995,-27,1,-3
337,-75,-43,986,-33,-18,-9
338,69,-99,1003,-24,-24,-12
339,146,-108,997,-10,-11,-10
340,116,-57,998,2,10,-5
341,9,27,999,3,25,-2
342,-119,69,1003,-9,23,0
343,-154,44,998,-24,4,-3
344,-92,-32,981,-33,-14,-7
345,57,-94,1000,-33,-25,-9
346,135,-115,1001,-15,-14,-10
347,134,-65,1002,2,6,-7
348,27,17,992,3,24,-3
349,-105,71,998,-7,23,0
350,-154,48,997,-20,7,-3
351,-106,-12,996,-33,-13,-7
352,41,-92,997,-29,-25,-11
353,123,-118,1002,-14,-15,-10
354,148,-74,994,1,2,-7
355,42,10,1002,4,22,-3
356,-90,60,1004,-6,24,-1
357,-157,57,988,-19,10,-2
358,-106,1,987,-32,-11,-7
359,19,-85,1005,-30,-25,-9
360,119,-114,1002,-16,-19,-11
361,147,-82,995,-3,1,-8
362,58,0,1001,2,21,-3
363,-72,50,1012,-5,25,1
364,-154,67,977,-20,11,-1
365,-123,7,988,-29,-9,-4
366,0,-77,1006,-30,-23,-10
367,107,-114,996,-20,-19,-9
368,158,-88,1002,-4,-4,-9
369,66,-12,1003,3,18,-2
370,-51,50,1007,-3,25,0
371,-152,65,983,-16,15,0
372,-134,18,998,-29,-5,-5
373,-23,-71,991,-33,-22,-10
374,104,-110,995,-21,-22,-11
375,158,-92,998,-5,-7,-8
376,83,-24,1009,2,16,-4
377,-39,43,1009,0,26,0
378,-144,71,985,-16,18,0
379,-140,26,995,-28,-3,-4
380,-45,-60,996,-32,-21,-9
381,94,-108,994,-22,-23,-10
382,153,-99,996,-8,-8,-9
383,97,-36,1004,2,12,-5
384,-18,42,1010,1,24,-3
385,-137,72,988,-15,20,0
386,-147,31,997,-26,-1,-3
387,-62,-52,991,-33,-19,-8
388,79,-104,998,-26,-24,-9
389,152,-105,997,-10,-10,-9
390,110,-49,999,1,10,-4
391,0,33,1001,3,23,-2
392,-126,73,1003,-10,21,1
393,-153,39,996,-26,3,-3
394,-77,-41,981,-33,-18,-9
395,65,-95,1002,-24,-25,-11
396,143,-110,998,-11,-12,-10
397,128,-63,1004,0,7,-6
398,14,27,991,2,24,-2
399,-113,71,1000,-8,23,0
400,-156,46,1000,-24,5,-4
401,-97,-23,983,-32,-16,-8
402,45,-93,1001,-26,-25,-12
403,133,-115,1005,-15,-15,-10
404,140,-73,995,-1,4,-7
405,33,15,1000,3,22,-4
406,-101,65,999,-7,23,0
407,-160,52,994,-20,7,-2
408,-105,-7,990,-33,-12,-8
409,27,-90,1001,-29,-23,-12
410,119,-117,1001,-16,-17,-11
411,148,-77,997,-1,1,-9
412,47,6,1000,2,22,-2
413,-84,59,1010,-5,25,0
414,-159,59,981,-21,12,-1
415,-115,3,988,-31,-9,-5
416,11,-84,1009,-31,-24,-10
417,114,-115,998,-19,-18,-11
418,156,-82,996,-3,-1,-8
419,60,-3,1003,5,20,-4
420,-62,55,1009,-1,25,0
421,-151,64,981,-18,14,-1
422,-129,11,989,-31,-7,-5
423,-8,-77,1002,-31,-23,-10
424,108,-114,995,-21,-21,-10
425,157,-91,999,-5,-5,-8
426,77,-11,1006,3,16,-4
427,-49,43,1007,-2,25,0
428,-146,74,985,-15,16,-1
429,-137,19,999,-31,-5,-4
430,-30,-61,991,-33,-22,-10
431,100,-116,994,-21,-22,-11
432,154,-96,995,-6,-6,-11
433,88,-28,1008,2,17,-4
434,-28,43,1010,0,25,-2
435,-143,69,982,-14,18,0
436,-146,32,998,-27,-3,-4
437,-51,-58,996,-32,-19,-10
438,91,-103,997,-22,-23,-11
439,151,-105,993,-9,-8,-10
440,105,-41,998,2,13,-6
441,-13,35,1011,1,24,-1
442,-134,75,992,-12,20,0
443,-143,33,999,-25,0,-4
444,-72,-46,986,-33,-18,-7
445,76,-97,1001,-25,-24,-10
446,148,-110,1000,-11,-11,-9
447,118,-54,992,1,11,-5
448,4,25,1004,1,25,-3
449,-127,74,1002,-11,23,1
450,-153,41,998,-24,3,-3
451,-83,-31,984,-32,-16,-8
452,57,-94,1000,-25,-23,-11
453,143,-113,1003,-13,-14,-11
454,129,-65,1001,-1,7,-7
455,20,24,992,3,22,-3
456,-110,70,999,-9,22,2
457,-154,46,1001,-22,5,-2
458,-98,-20,988,-32,-15,-6
459,42,-92,999,-27,-25,-12
460,130,-116,1003,-15,-15,-12
461,141,-72,992,0,3,-7
462,38,15,999,3,21,-3
463,-97,60,1003,-6,22,0
464,-158,51,989,-22,8,-2
465,-108,-8,988,-31,-12,-7
466,23,-86,1011,-29,-25,-10
467,119,-115,994,-14,-17,-12
468,148,-77,996,-1,2,-7
469,53,5,1005,2,21,-2
470,-75,54,1007,-5,24,-1
471,-156,60,980,-20,12,-1
472,-125,7,988,-31,-10,-4
473,4,-80,1006,-29,-24,-11
474,110,-117,999,-17,-19,-11
475,154,-81,999,-3,-2,-8
476,66,-9,1000,2,18,-4
477,-58,52,1012,-4,25,-2
478,-149,66,980,-19,14,-1
479,-132,13,994,-31,-6,-6
