sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,80,-14,57,-117,-29,-19
1,135,-86,56,24,6,-24
2,29,-27,384,57,28,-14
3,-82,-170,290,-38,25,-12
4,-283,141,180,29,22,-22
5,27,72,385,1,6,-37
6,-97,0,339,-3,24,-1
7,74,54,293,254,-20,-42
8,46,-70,6,-190,-29,23
9,175,-56,48,78,22,-5
10,83,-284,315,-52,26,-1
11,-293,77,401,-158,32,140
12,-158,-38,127,108,-40,206
13,-7,143,200,-120,19,78
14,184,-62,-227,-65,-37,75
15,225,-32,148,-54,-3,-9
16,123,-87,293,-215,11,43
17,1,-33,505,151,46,-16
18,-124,-4,512,-187,0,21
19,-215,-48,511,26,-5,16
20,-69,-119,712,40,2,-2
21,-43,40,801,-96,-21,-10
22,73,18,528,78,-26,-38
23,270,46,386,-189,-44,-2
24,11,105,378,127,44,-12
25,-53,-56,579,-125,0,-52
26,-212,47,476,-65,0,-24
27,-218,-16,337,20,12,-36
28,3,-135,422,25,-21,-45
29,142,-69,772,25,-24,-17
30,219,-67,773,51,-3,-11
31,152,-18,729,26,29,-12
32,-173,170,801,62,36,3
33,-180,5,611,60,8,-24
34,-101,-61,768,29,16,8
35,-88,52,879,4,-26,-14
36,138,-244,929,-14,-7,-31
37,172,-34,712,19,-19,9
38,125,-18,647,23,19,-14
39,9,-50,919,-6,37,-3
40,-153,114,903,31,24,9
41,-185,28,891,-38,3,-4
42,-96,-11,1000,-17,-16,-12
43,66,-64,1015,-26,-27,-5
44,143,-91,989,-29,-14,-11
45,158,-84,1014,6,4,-7
46,34,0,994,-7,20,3
47,-101,23,999,-8,27,0
48,-167,40,991,-14,10,0
49,-117,6,997,-32,-14,-5
50,11,-63,990,-21,-27,-10
51,130,-85,1006,-18,-20,-9
52,163,-66,1003,-12,1,-8
53,62,-21,1006,0,23,-2
54,-65,26,1005,-7,24,0
55,-153,39,980,-14,12,0
56,-128,0,997,-25,-9,-6
57,-28,-55,1005,-30,-21,-9
58,114,-82,1005,-18,-19,-11
59,148,-73,995,-8,-3,-8
60,92,-29,1002,-1,14,-4
61,-30,20,1002,-6,23,-2
62,-136,46,987,-16,18,1
63,-144,10,997,-24,0,-4
64,-60,-44,991,-27,-20,-8
65,82,-82,1003,-22,-25,-10
66,136,-86,1008,-12,-8,-9
67,119,-37,1001,-3,12,-4
68,5,19,998,-2,23,-1
69,-116,43,996,-12,17,0
