sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-6,-19,998,-15,-1,-6
1,-6,-19,996,-12,2,-6
2,-8,-21,997,-12,1,-6
3,-8,-20,999,-16,0,-6
4,-6,-18,997,-16,1,-4
5,-6,-17,996,-10,-1,-8
6,-6,-20,996,-12,1,-6
7,-6,-21,997,-10,0,-6
8,-8,-20,995,-15,0,-6
9,-6,-20,998,-14,-1,-6
10,-6,-20,996,-13,2,-7
11,-8,-20,998,-19,2,-5
12,-7,-19,996,-11,2,-5
13,-7,-21,1000,-15,1,-6
14,-8,-19,998,-16,0,-5
15,-8,-19,999,-12,3,-5
16,-7,-17,997,-16,1,-5
17,-7,-18,997,-12,0,-5
18,-7,-18,998,-14,1,-6
19,-7,-20,996,-16,1,-6
20,-7,-19,998,-12,1,-5
21,-7,-18,998,-14,0,-5
22,-8,-19,997,-12,1,-5
23,-6,-20,999,-12,1,-6
24,-7,-19,997,-15,0,-5
25,-6,-19,997,-14,0,-7
26,-6,-19,1000,-14,1,-6
27,-7,-19,998,-15,0,-6
28,-6,-19,998,-15,0,-6
29,-6,-19,997,-15,1,-5
30,-5,-18,998,-15,0,-5
31,-5,-18,999,-14,2,-5
32,-6,-19,997,-15,2,-5
33,-5,-19,996,-14,1,-5
34,-6,-19,997,-15,1,-6
35,-8,-18,996,-15,0,-6
36,-8,-19,997,-14,1,-6
37,-8,-20,997,-15,1,-6
38,-7,-17,998,-15,1,-6
39,-8,-19,998,-14,1,-6
40,-7,-21,998,-14,1,-7
41,-7,-21,998,-14,-1,-5
42,-8,-20,996,-13,0,-6
43,-9,-19,997,-13,1,-6
44,-7,-19,997,-13,1,-5
45,-7,-20,998,-15,0,-6
46,-7,-22,999,-14,0,-6
47,-7,-20,997,-14,0,-7
48,-6,-20,997,-14,1,-6
49,-7,-20,997,-13,0,-6
50,-7,-20,997,-14,1,-5
51,-7,-19,997,-15,0,-6
52,-6,-18,998,-14,1,-7
