sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,199,34,1000,-12,4,-5
1,88,29,1001,-16,27,3
2,-102,12,1002,-31,31,6
3,-200,-7,983,-5,15,-1
4,-183,3,968,-14,-12,-6
5,-2,26,998,3,-30,-11
6,146,36,1027,5,-24,-14
7,209,37,1008,-13,0,-6
8,115,31,993,-17,23,1
9,-64,11,997,-18,32,4
10,-202,-8,985,-14,18,1
11,-194,6,972,-12,-5,-3
12,-37,18,1004,-10,-29,-9
13,116,34,1011,-10,-27,-11
14,218,44,1003,-14,-8,-8
15,139,29,1006,-14,20,-1
16,-34,11,1010,-17,33,3
17,-182,-3,972,-16,21,2
18,-202,4,965,-11,-2,-3
19,-76,12,1007,-10,-26,-9
20,95,34,1019,-12,-29,-11
21,215,44,1008,-15,-12,-9
22,162,38,1001,-15,15,-1
23,-3,13,1010,-16,32,3
24,-167,0,978,-17,26,3
25,-208,-4,973,-14,3,-2
26,-110,5,986,-10,-23,-8
27,78,33,1012,-9,-30,-10
28,199,48,1008,-13,-15,-11
29,171,38,1012,-15,12,-4
30,31,17,1009,-18,30,3
31,-143,5,979,-14,28,3
32,-208,-5,977,-12,6,-2
33,-142,0,988,-11,-19,-6
34,51,33,1008,-11,-32,-10
35,191,43,1005,-13,-21,-11
36,188,37,1007,-16,6,-4
37,63,24,1014,-18,26,0
38,-120,10,991,-16,30,3
39,-202,-11,975,-12,11,-1
40,-165,1,974,-11,-14,-5
41,23,26,1013,-11,-31,-9
42,163,40,1017,-12,-23,-11
43,200,36,999,-14,1,-5
44,96,32,998,-16,25,2
45,-92,11,1004,-18,32,5
46,-202,-7,986,-15,15,1
47,-182,-2,964,-12,-11,-4
48,-7,22,1004,-10,-30,-9
49,139,34,1020,-10,-25,-11
50,212,41,1013,-13,-3,-6
51,123,32,996,-17,22,1
52,-62,12,997,-16,32,4
53,-194,-7,981,-15,19,-1
54,-197,3,971,-12,-4,-3
55,-43,15,1002,-12,-29,-9
56,114,32,1017,-11,-27,-12
57,216,42,999,-13,-8,-9
58,141,35,1005,-15,20,0
59,-28,15,1014,-17,32,3
60,-181,-1,971,-14,23,2
61,-203,6,964,-13,-1,-2
62,-85,7,998,-11,-25,-8
63,90,34,1021,-13,-31,-11
64,213,46,1006,-15,-15,-8
65,161,35,1003,-19,14,-2
66,7,13,1008,-15,31,2
67,-162,1,981,-16,27,4
68,-206,0,977,-14,3,-1
69,-119,8,988,-10,-23,-7
70,70,33,1003,-12,-31,-11
71,197,44,1016,-14,-16,-10
72,176,36,1011,-16,11,-4
73,41,16,1014,-16,29,1
74,-136,8,979,-15,29,3
75,-211,-9,972,-14,8,0
76,-148,2,988,-10,-18,-7
77,41,26,1012,-10,-31,-11
78,183,48,1002,-13,-22,-11
79,194,32,1002,-15,5,-4
80,71,29,1009,-15,27,1
81,-114,13,997,-17,33,5
82,-203,-7,979,-13,13,-1
83,-173,-1,966,-10,-13,-5
84,12,30,1013,-9,-33,-10
85,162,37,1022,-13,-23,-12
86,203,35,1001,-14,1,-7
87,106,33,994,-14,25,0
88,-83,10,1002,-17,33,4
89,-202,-5,987,-15,18,1
90,-190,0,968,-12,-8,-3
91,-19,22,1003,-9,-29,-10
92,132,34,1016,-14,-26,-11
93,210,41,1008,-15,-6,-7
94,131,35,1002,-15,21,0
95,-53,10,1001,-16,33,5
96,-189,-2,974,-14,23,2
97,-199,4,974,-14,-4,-3
98,-59,13,1007,-11,-28,-9
99,107,34,1014,-12,-29,-11
100,215,43,1003,-13,-8,-9
101,148,37,1003,-15,18,-1
102,-16,5,1015,-17,30,5
103,-175,1,973,-16,24,3
104,-203,0,969,-14,2,-2
105,-93,11,994,-11,-24,-8
106,80,32,1017,-12,-30,-11
107,205,49,1012,-14,-15,-10
108,166,33,1008,-15,15,-2
109,20,13,1005,-16,31,2
110,-153,3,980,-14,27,3
111,-207,-1,982,-12,5,-2
112,-129,2,987,-11,-21,-7
113,63,36,1005,-9,-31,-10
114,194,41,1008,-14,-17,-11
115,178,34,1012,-15,8,-3
116,52,24,1011,-16,27,2
117,-128,7,984,-17,29,3
118,-205,-4,971,-12,10,-2
119,-160,1,983,-12,-16,-5
120,33,34,1016,-10,-32,-10
121,175,41,1010,-14,-23,-10
122,199,36,1000,-16,6,-5
123,82,28,1006,-17,26,3
124,-103,10,1000,-18,32,4
125,-201,-11,984,-15,13,1
126,-178,0,964,-12,-11,-4
127,3,26,1003,-10,-29,-10
128,148,36,1026,-11,-24,-11
129,208,38,1007,-15,-2,-6
130,112,35,994,-15,23,0
131,-70,10,996,-15,32,5
132,-197,-7,987,-17,19,1
133,-188,1,969,-13,-8,-3
134,-34,16,1008,-11,-29,-9
135,123,38,1014,-12,-27,-12
136,215,42,1005,-12,-6,-8
137,135,34,1004,-17,20,-1
138,-42,11,1008,-17,33,4
139,-181,-2,973,-13,21,1
140,-199,0,964,-13,-3,-2
141,-69,10,1005,-10,-27,-9
142,101,31,1018,-12,-29,-11
143,213,47,1005,-13,-12,-9
144,153,41,1000,-15,15,-2
145,-9,15,1013,-17,29,4
146,-166,0,975,-15,24,3
147,-210,-1,971,-13,2,-2
148,-99,5,990,-12,-24,-8
149,77,30,1014,-11,-30,-11
150,205,48,1009,-13,-15,-11
151,169,36,1011,-16,11,-3
152,27,22,1010,-17,30,2
153,-147,4,977,-16,28,4
154,-208,-2,977,-15,6,-1
155,-135,1,988,-13,-19,-7
156,52,32,1001,-11,-29,-10
157,191,42,1008,-12,-19,-12
158,186,32,1007,-17,7,-3
159,56,25,1011,-16,26,3
160,-121,7,991,-18,31,4
161,-206,-5,975,-15,11,1
162,-165,-2,970,-12,-16,-5
163,26,31,1021,-9,-32,-10
164,167,40,1011,-12,-22,-10
165,200,36,999,-13,4,-6
166,95,30,997,-17,26,0
167,-99,9,1003,-17,33,4
168,-201,-7,983,-13,16,2
169,-184,-1,968,-11,-10,-4
170,-4,25,998,-10,-30,-10
171,142,36,1024,-13,-26,-12
172,211,40,1010,-16,-5,-8
173,118,31,995,-15,23,0
174,-65,10,997,-15,33,3
175,-195,-5,982,-15,20,1
176,-193,0,972,-12,-6,-4
177,-41,20,1010,-9,-28,-9
178,115,35,1011,-13,-26,-12
179,215,43,1004,-13,-8,-9
180,135,33,1007,-17,19,-1
181,-32,10,1010,-15,32,4
182,-181,-3,972,-14,22,2
183,-199,6,964,-14,-1,-3
184,-82,9,1006,-13,-25,-8
185,92,30,1016,-14,-28,-11
186,213,45,1011,-13,-13,-8
187,158,37,1002,-16,15,-1
188,2,16,1008,-16,31,3
189,-161,4,982,-15,26,3
190,-210,1,976,-14,4,0
191,-112,5,986,-11,-23,-8
192,75,32,1006,-11,-30,-10
193,197,45,1012,-12,-17,-10
194,179,35,1013,-16,10,-4
195,36,18,1010,-14,30,3
196,-139,10,976,-15,29,3
197,-210,-6,980,-11,8,0
198,-146,4,984,-11,-19,-6
199,45,29,1009,-12,-30,-10
200,189,43,1006,-12,-19,-10
201,190,34,1003,-17,7,-4
202,68,28,1013,-14,26,2
203,-116,11,997,-16,31,5
204,-206,-4,973,-14,12,0
205,-167,2,973,-11,-14,-5
206,14,30,1014,-13,-33,-8
207,163,38,1016,-12,-24,-11
208,204,31,999,-14,2,-5
209,98,34,993,-15,26,2
210,-89,8,1001,-18,33,4
211,-201,-6,988,-13,15,1
212,-190,1,966,-14,-9,-4
213,-14,23,1002,-12,-31,-10
214,135,34,1020,-13,-26,-12
215,213,40,1010,-14,-5,-8
216,127,33,1000,-16,21,1
217,-57,10,1000,-18,33,4
218,-192,-4,978,-13,21,0
219,-197,1,971,-12,-5,-3
220,-52,15,1008,-11,-28,-8
221,114,30,1015,-11,-28,-10
222,214,46,999,-13,-9,-9
223,147,38,1008,-15,19,0
224,-23,10,1014,-18,31,5
225,-178,0,970,-14,24,2
226,-204,1,967,-14,1,-2
227,-87,7,999,-12,-25,-8
228,90,32,1017,-11,-29,-11
229,210,42,1009,-14,-13,-10
230,164,36,1006,-15,13,-1
231,12,15,1005,-16,31,3
232,-159,0,980,-16,28,3
233,-207,-1,978,-13,4,-1
234,-125,3,990,-12,-22,-7
235,69,36,1000,-10,-31,-11
236,194,42,1015,-14,-16,-11
237,179,34,1010,-15,11,-4
238,44,22,1011,-14,29,3
239,-131,6,981,-15,29,4
240,-211,-7,975,-14,10,0
241,-150,4,983,-10,-17,-7
242,36,33,1015,-13,-31,-9
243,179,40,1004,-11,-22,-11
244,197,34,1004,-16,3,-4
245,77,24,1006,-16,25,2
246,-105,13,1004,-16,31,5
247,-204,-8,979,-15,13,0
248,-177,3,966,-10,-13,-4
249,9,27,1009,-10,-31,-11
250,153,36,1023,-12,-24,-12
251,207,34,1002,-12,0,-8
252,108,31,995,-16,25,0
253,-79,8,1001,-17,33,4
254,-203,-4,983,-14,17,0
255,-191,2,973,-12,-9,-5
256,-26,21,1002,-10,-29,-8
257,131,35,1014,-11,-27,-12
258,217,39,1009,-15,-8,-7
259,132,31,1000,-15,20,1
260,-45,9,1008,-16,32,4
261,-189,-3,973,-14,21,2
262,-201,5,969,-10,-4,-3
263,-63,14,1009,-13,-29,-9
264,102,32,1016,-11,-27,-11
265,220,45,1004,-14,-10,-9
266,149,34,1003,-15,17,-1
267,-13,13,1016,-14,32,4
268,-167,-3,974,-16,25,2
269,-212,1,970,-12,2,-2
270,-95,7,993,-11,-25,-8
271,83,33,1015,-11,-31,-10
272,208,47,1010,-13,-14,-9
273,167,33,1009,-16,12,-2
274,23,19,1007,-15,31,3
275,-153,3,974,-15,29,5
276,-208,-4,984,-13,5,-1
277,-132,4,986,-12,-20,-7
278,58,30,999,-11,-30,-12
279,194,45,1013,-12,-18,-11
280,182,34,1012,-16,8,-3
281,56,26,1011,-18,27,2
282,-127,6,987,-18,31,4
283,-207,-4,973,-13,10,0
284,-162,-2,979,-11,-16,-5
285,30,29,1015,-10,-32,-10
286,173,40,1012,-12,-22,-11
287,199,35,995,-15,4,-5
288,86,31,1006,-14,28,1
289,-100,12,1003,-15,33,4
290,-204,-7,983,-14,14,0
291,-178,3,964,-10,-12,-6
292,0,24,1003,-10,-29,-10
293,149,37,1024,-13,-25,-12
294,206,36,1006,-16,-3,-8
295,116,32,992,-15,23,-1
296,-72,9,1001,-17,32,4
297,-201,-3,982,-14,18,2
298,-192,0,971,-13,-7,-3
299,-34,18,1010,-9,-30,-9
300,120,36,1011,-11,-27,-10
301,218,40,1002,-14,-7,-8
302,137,36,1011,-14,21,1
303,-38,11,1006,-16,33,5
304,-182,-5,974,-15,22,1
305,-205,0,965,-12,-4,-2
306,-73,13,1008,-10,-28,-9
307,100,32,1015,-13,-29,-11
