sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-40,-32,909,-15,-13,-4
1,77,39,765,5,0,-12
2,-78,-108,907,-22,16,12
3,133,-6,944,-5,-8,-28
4,-56,31,895,-21,2,18
5,21,-1,535,-79,-35,21
6,66,11,941,-95,-29,12
7,-154,41,720,-36,25,6
8,74,-118,957,-31,-24,-15
9,-16,-17,881,5,-13,-11
10,-42,26,1041,-12,-6,10
11,135,-74,747,-29,-5,-24
12,-69,89,871,-5,34,-12
13,-43,65,721,31,43,-23
14,-124,-153,752,41,18,-38
15,-178,67,807,-9,18,3
16,97,-119,757,-15,-10,-12
17,-78,-51,908,-14,8,-3
18,64,42,1050,15,-5,-10
19,17,-125,760,-33,-1,-2
20,10,71,810,-20,-14,6
21,2,141,949,-139,-7,19
22,10,-129,671,-67,-6,0
23,-39,32,891,6,-4,-10
24,82,-61,850,-21,-20,-16
25,-93,-101,893,-35,6,9
26,122,47,983,-14,-14,-26
27,-104,54,832,16,13,2
28,28,-38,592,-9,-20,4
29,-130,17,948,12,-41,16
30,-150,-34,646,-79,-7,10
31,-7,-66,910,-3,-10,-9
32,44,-2,832,-27,-11,-12
33,-74,-25,941,-42,-2,11
34,143,-33,853,-12,-14,-26
35,-77,101,980,25,12,1
36,1,88,556,2,-20,19
37,35,-83,843,-3,-44,1
38,-163,51,762,-51,8,9
39,94,-119,830,-21,-20,-12
40,-37,-23,926,-29,-2,-6
41,29,25,1078,-18,-7,-5
42,62,-131,691,-20,-2,-13
43,-62,71,839,20,-4,2
44,-76,96,874,-85,-25,28
45,-5,-148,684,-90,-38,-1
46,-95,63,915,-15,9,-6
47,96,-77,811,-37,-16,-15
48,-92,-85,951,-25,4,3
49,111,52,1022,15,-17,-20
50,-75,-44,755,-54,13,4
51,-24,-7,674,-42,1,-8
52,-171,-61,974,-30,64,-30
53,-74,-76,599,-31,3,-4
54,-47,-30,999,20,0,-10
55,63,-27,758,-10,1,-10
56,-78,-62,948,-17,9,13
57,148,7,937,-9,-21,-23
58,-105,109,817,22,15,5
59,9,-68,480,-28,-25,13
60,-102,-91,911,-35,-32,5
61,-170,47,745,-63,6,6
62,51,-113,917,-26,-18,-12
63,-18,-7,819,-15,-5,-11
64,-1,37,1049,-29,-6,5
65,88,-54,704,-4,1,-19
66,-23,80,829,34,17,-9
67,-12,25,780,23,-12,11
68,-67,-173,693,-12,-23,-6
69,-162,76,910,-39,6,5
70,104,-102,788,-35,-23,-10
71,-90,-60,913,-25,5,1
72,94,61,991,-33,-14,-12
73,-58,11,755,12,19,-2
74,40,2,686,9,-13,-6
75,-33,6,962,-63,-39,26
76,-85,-100,573,-58,-8,5
77,-63,-15,986,-34,-3,-9
78,77,-25,772,-11,-17,-16
79,-95,-79,943,-21,11,7
80,132,27,930,-15,-8,-28
81,-107,60,807,-14,7,15
82,7,-65,472,-73,-15,4
83,-87,-80,970,-75,12,-11
84,-123,34,712,-24,20,-4
85,33,-106,1013,-16,-10,-12
86,2,0,816,12,-7,-13
87,-12,-12,1106,-7,-10,10
88,85,-103,693,-10,-5,-20
89,-130,37,784,11,37,-12
90,-159,-30,749,45,19,-10
91,-39,-186,777,44,-9,-18
92,-105,89,888,-21,3,6
93,101,-125,849,-25,-15,-7
94,-84,-50,923,-14,12,0
95,101,17,1011,-3,-4,-13
96,-84,-113,671,-25,4,3
97,-48,-9,761,-41,-21,3
98,16,38,930,-64,47,-15
99,-47,-118,608,-19,9,-11
100,-69,4,1024,12,3,-10
101,77,-31,827,-26,-17,-14
102,-106,-73,917,-16,10,7
103,143,24,889,-27,-14,-24
104,-47,35,994,17,14,11
105,73,-58,543,-57,-25,3
106,7,-40,909,-69,3,1
107,-124,32,684,-44,12,-2
108,32,-97,1081,-12,-14,-12
109,9,-1,855,-10,-7,-13
110,-30,2,1094,-35,1,4
111,85,-83,724,-12,-6,-18
112,-5,77,880,13,-7,9
113,2,23,733,-97,-4,10
114,-9,-158,786,-71,-6,-10
115,-132,91,900,-17,16,-6
116,94,-130,891,-21,-22,-12
117,-78,-54,914,-9,3,-5
118,89,16,1048,-28,-4,-15
119,-57,-112,657,-2,9,3
120,-60,-21,749,-35,-31,3
121,-25,23,929,-85,28,-3
122,-30,-125,619,-40,6,-9
123,-76,8,1039,4,4,-12
124,74,-38,834,-9,-14,-14
125,-103,-75,895,-6,10,5
126,138,18,885,-1,-8,-27
127,-15,32,1003,-35,12,17
128,91,-77,536,-54,-10,-6
129,-52,-8,939,-5,40,-32
130,-140,29,719,-7,19,-2
131,35,-101,1103,-6,-7,-9
132,12,-3,859,-2,-5,-9
133,-22,-13,1143,6,-2,8
134,78,-100,708,-5,-4,-19
135,-103,70,848,-21,30,-1
136,-125,-22,772,24,18,-14
137,-17,-182,834,30,-2,-17
138,-111,85,902,-21,4,3
139,86,-126,910,-27,-13,-7
140,-72,-52,924,-21,5,-2
141,69,28,969,-23,-21,-6
142,-65,-58,734,-4,14,-4
143,47,-9,808,10,-5,-13
144,-13,62,979,-72,-11,22
145,-37,-112,599,-61,-9,-1
146,-56,-4,1051,-12,-3,-10
147,69,-41,842,-12,-13,-12
148,-90,-73,979,-6,13,7
149,125,17,952,4,-6,-26
150,-82,24,865,-47,17,10
151,3,-68,558,-19,0,-10
152,-82,-101,1057,52,25,-27
153,-119,28,776,-20,9,5
154,28,-106,1098,-12,-8,-7
155,-2,-2,857,-16,-4,-11
156,-23,11,1054,-34,-3,4
157,76,-92,697,-26,-12,-15
158,0,33,973,8,-6,6
159,2,51,841,-64,13,-6
160,-9,-134,801,-14,8,-16
161,-128,72,937,-11,12,-6
162,69,-109,945,-22,-15,-10
163,-59,-54,953,-16,-2,-2
164,100,3,1082,-19,-21,-9
165,-55,-70,753,1,14,-1
166,-33,-35,804,-12,-9,-9
167,-29,12,973,-42,20,-5
168,-38,-91,703,-17,7,-5
169,-49,-17,1079,-11,2,-7
170,46,-36,871,-15,-9,-11
171,-66,-60,999,-19,1,5
172,137,-4,953,-35,-19,-21
173,-21,38,956,-3,10,11
174,33,-61,612,-30,-3,-8
175,-15,-65,1074,21,18,-19
176,-119,31,852,-17,6,1
177,23,-109,1093,-25,-10,-6
178,0,-12,897,-2,-1,-9
179,-3,9,1100,7,2,5
180,67,-107,700,-10,1,-17
181,83,11,998,19,17,-9
182,-57,36,954,-58,10,2
183,17,-149,865,-32,-6,-4
184,-98,36,1002,-19,5,-6
185,51,-82,951,-17,-10,-6
186,-55,-57,918,4,5,0
187,89,17,986,-14,-5,-18
188,-2,-27,918,-24,19,0
189,95,-56,816,-23,-3,-9
190,-67,-16,1019,-39,-4,4
191,-71,-60,805,-40,0,0
192,-20,-48,1137,-17,-4,-8
193,32,-20,900,-9,-5,-10
194,-55,-22,1025,-4,6,5
195,127,-65,857,-9,-8,-23
196,19,0,1061,-14,23,-3
197,8,-7,715,-45,1,-6
198,15,-98,1040,-42,1,-3
199,-110,43,892,-15,3,-5
200,32,-115,1050,-24,-12,-6
201,-19,-22,946,-8,-4,-7
202,35,9,1097,1,-10,2
203,24,-97,752,-4,2,-5
204,66,14,972,13,0,-8
205,-46,22,993,15,20,-7
206,-3,-119,854,-25,2,-4
207,-60,11,1028,-10,-1,-5
208,38,-71,947,-16,-7,-6
209,-41,-66,926,5,5,1
210,102,-4,1029,11,-6,-19
211,-89,-26,948,-17,27,-4
212,20,-71,726,-11,6,-10
213,-23,-18,1063,5,20,-12
214,-90,-1,834,-30,4,-1
215,-5,-85,1097,-6,-3,-6
216,15,-23,918,-4,-1,-10
217,-23,-20,1098,4,5,4
218,103,-94,754,4,1,-17
219,-27,40,1030,4,20,-5
220,-36,5,927,-4,17,-8
221,-29,-97,947,-1,7,-7
222,-87,30,1000,-18,1,-2
223,28,-89,1015,-16,-9,-2
224,-22,-54,930,-17,-3,-2
225,59,-24,1069,-20,-14,-5
226,-32,-45,889,-25,1,3
227,69,-34,902,-35,-9,-6
228,-39,22,1021,-49,11,-5
229,-68,-66,813,-30,1,-1
230,-20,-37,1082,-13,-4,-10
231,21,-37,919,-5,-4,-7
232,-49,-33,979,-8,-3,9
233,120,-62,832,-7,-19,-13
234,-9,28,1011,-11,2,10
235,13,-6,754,-54,-3,-4
236,1,-77,1027,-42,5,-5
237,-97,31,899,-27,2,-5
238,21,-118,1039,-11,-9,-4
239,-16,-33,944,3,-2,-8
240,48,-26,1112,-29,-14,1
241,21,-54,735,-28,-4,-4
242,37,13,966,-19,-10,-3
243,-41,40,1057,-31,20,-12
244,-53,-98,871,-25,9,-6
245,-43,-4,1059,-1,1,-10
246,26,-60,974,-30,-12,-7
247,-43,-104,899,-15,-1,-1
248,95,-37,1008,-24,-7,-23
249,-74,9,996,-6,24,-4
250,47,-55,786,-25,-3,-3
251,-39,-15,1059,7,2,-2
252,-104,14,893,-39,6,2
253,14,-101,1062,-20,-9,-7
254,0,-16,941,8,-4,-10
255,-7,-49,1141,-34,-5,5
256,63,-109,730,-30,-9,-10
257,5,39,1061,-27,4,-5
258,-35,24,980,-17,3,-3
259,-29,-108,901,-2,6,-1
260,-56,28,990,-20,-1,-7
261,13,-69,975,-18,-7,-6
262,-26,-99,887,-9,-1,-1
263,89,-38,1038,-29,-14,-12
264,-72,38,969,-21,20,-5
265,63,-65,804,-23,-6,-8
266,-37,26,1049,-38,3,-1
267,-105,-11,850,-41,3,1
268,9,-73,1071,-19,-7,-8
269,9,-21,921,-8,-8,-8
270,-14,-50,1112,3,4,1
271,106,-99,789,-10,-7,-17
272,-40,72,1078,-5,8,4
273,-26,4,948,-7,2,-6
274,-17,-95,945,-3,8,-4
275,-79,34,973,-20,1,-4
276,22,-99,964,-27,-4,-4
277,-34,-54,880,-9,1,-5
278,95,-43,1015,-33,-5,-11
279,-27,-9,851,-12,8,1
280,49,-25,817,4,-1,-7
281,-76,44,978,5,23,-14
282,-99,-64,824,-4,11,2
283,0,-53,1021,-5,-7,-11
284,11,-42,912,-34,-4,-8
285,-40,0,972,-24,-1,4
286,75,-78,724,-37,-12,-17
287,-30,44,925,0,9,7
288,10,-18,698,8,7,-7
289,-29,-82,864,18,13,-7
290,-94,46,833,-19,3,-2
291,27,-115,941,-21,-7,-4
292,-23,-35,932,-17,2,-7
293,59,-5,1055,-30,2,-13
294,-37,-24,852,-24,9,-2
295,34,-49,951,-36,0,-4
296,-46,39,1031,-38,3,4
297,-94,-40,829,-50,2,3
298,-7,-26,1017,-7,-4,-12
299,12,-51,847,-6,-6,-6
300,-42,0,936,11,-1,7
301,70,-76,799,20,-17,-20
302,-59,39,920,11,15,1
303,24,-40,587,12,10,-6
304,-29,-92,871,18,11,-13
305,-96,26,776,-19,-2,-2
306,34,-118,872,-16,-7,-7
307,-29,-20,930,-29,0,-7
308,43,39,1054,-29,3,-12
309,-10,-91,742,-35,8,-11
310,22,-41,974,-44,7,-8
311,-57,23,1033,-42,23,-9
312,-89,-51,783,-48,0,-3
313,-19,-27,957,-6,-4,-14
314,24,-68,839,-9,-9,-7
315,-56,-1,866,-15,-6,10
316,62,-39,825,-2,-23,-15
317,-73,47,913,-29,3,14
318,37,-64,497,-48,-13,4
319,-34,-81,873,-15,-4,5
320,-110,22,768,-38,0,-2
321,28,-120,849,-21,-7,-6
322,-23,-19,926,1,5,-8
323,45,37,1115,21,-1,-5
324,19,-128,744,17,-2,-8
325,14,-10,998,29,2,-6
326,-43,-5,995,32,14,-7
327,-71,-116,787,-14,3,1
328,-31,-9,882,-16,-12,-10
329,29,-72,842,-22,-7,-7
330,-62,-22,804,-25,10,-1
331,45,-1,860,-27,-2,-22
332,-84,32,913,8,35,-5
333,45,-78,543,-27,7,-19
334,-42,-38,917,-2,26,-19
335,-115,11,801,-13,8,-1
336,36,-134,901,-30,-19,-6
337,-20,-24,896,-2,-7,-5
338,47,40,1093,-41,-10,3
339,44,-139,658,-48,-1,-8
340,16,22,939,-28,-5,0
341,-8,-14,894,-96,3,-3
342,-58,-160,744,-49,11,3
343,-40,11,810,-2,0,-13
344,15,-77,874,-19,-9,-5
345,-46,-52,820,2,-7,7
346,65,13,911,4,-20,-13
347,-104,-35,973,-32,9,14
348,59,-62,644,-43,-24,5
349,-42,9,993,-47,-16,3
350,-124,3,838,-41,12,0
351,40,-130,950,-16,-1,-10
352,-12,-23,847,-2,-4,-9
353,-16,86,1035,24,-6,4
354,26,-120,595,-9,-15,-12
355,-7,23,882,30,6,3
356,-19,14,811,-15,-8,10
357,-45,-163,687,-32,-9,6
358,-60,14,796,-13,-8,-10
359,25,-82,839,-25,1,-6
360,-43,-65,869,-7,11,0
361,106,30,965,22,-11,-25
362,-78,-41,1037,27,21,0
363,57,-103,705,23,6,-10
364,-63,-10,1045,61,20,-18
365,-142,-30,808,-42,-1,5
366,36,-106,908,-17,-20,-8
367,-2,-21,843,-16,-4,-9
368,-20,81,983,-42,11,-3
369,7,-123,573,-14,9,-20
370,-19,25,907,-8,15,-10
371,-36,45,822,-30,29,-19
372,-46,-122,730,-7,18,-6
373,-44,-11,868,-7,-4,-10
374,33,-96,845,-37,-18,-4
375,-44,-56,847,-16,-6,3
376,129,19,967,-25,-13,-12
377,-61,-36,917,-61,18,5
378,81,-96,621,-57,-21,-1
379,-36,-48,953,-71,5,1
380,-136,-49,740,-32,13,2
381,25,-93,870,-5,-3,-10
382,7,-23,874,1,-9,-10
383,-31,59,1008,17,-8,10
384,24,-156,585,-11,-15,-16
385,-41,17,967,43,8,4
386,-34,44,824,5,-9,0
387,-33,-112,779,2,-1,-3
388,-56,-4,911,-17,0,-9
389,33,-107,837,-37,-6,-7
390,-50,-38,809,0,1,-3
391,101,10,981,-17,-4,-21
392,-33,-46,824,-34,35,-6
393,73,-83,654,-14,1,-13
394,-37,0,936,-64,18,-11
395,-124,-70,720,-22,10,3
396,15,-75,879,-9,-9,-10
397,14,-29,902,-22,-7,-7
398,-41,29,1008,1,-8,14
399,50,-129,632,-21,-20,-17
400,-63,36,967,26,5,8
401,-13,16,779,2,-3,-7
402,-16,-105,832,4,4,-7
403,-81,14,916,-24,-2,-6
404,30,-116,863,-31,-10,-6
405,-46,-36,829,-11,-1,-4
406,102,-6,982,-31,2,-17
407,-16,-56,779,-30,20,-2
408,65,-53,736,-45,-13,-9
409,-50,0,919,-60,6,2
410,-112,-101,721,-33,8,5
411,13,-62,915,1,-3,-12
412,9,-35,878,-14,-5,-6
413,-50,23,938,9,0,8
414,53,-95,663,9,-16,-20
415,-58,32,906,21,19,-3
416,6,-14,671,-6,21,-10
417,-33,-102,831,-7,12,-14
418,-86,24,840,-25,-2,-4
419,38,-131,885,-32,-16,-6
420,-30,-35,891,-28,-7,-4
421,85,-4,1033,-21,-19,0
422,-12,-41,788,-8,4,0
423,48,-45,857,8,-5,-1
424,-58,20,995,23,12,-14
425,-101,-106,790,-21,7,3
426,-1,-34,935,-22,-10,-14
427,11,-46,852,-22,-2,-8
428,-52,9,853,-13,6,2
429,84,-69,733,-42,-7,-24
430,-50,64,874,-29,12,9
431,27,-33,520,-41,-14,0
432,-38,-100,838,-1,-1,1
433,-99,22,796,-19,8,-5
434,24,-130,869,-4,-2,-4
435,-27,-20,933,8,-1,-7
436,23,-7,1055,17,11,-16
437,-22,-47,665,-15,7,-9
438,5,-22,924,-44,0,-6
439,-39,44,1039,-46,-3,7
440,-93,-61,711,-33,10,8
441,-1,-33,1018,16,0,-15
442,15,-59,913,-5,-9,-1
443,-57,-94,776,16,7,1
444,174,-55,852,19,-2,-31
445,-99,69,870,-38,9,15
446,28,-61,607,-28,-9,-7
447,-39,-40,991,33,14,-15
448,-127,30,874,-27,11,3
449,20,-153,907,-3,-2,-10
450,-11,-29,948,2,4,-11
451,11,-2,960,-55,-9,12
452,67,-122,430,-28,7,-13
453,9,74,772,0,15,-13
454,-44,46,935,-1,-2,3
455,-44,-142,702,-12,2,6
