sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,474,-120,1046,5,-46,4
1,379,-8,1020,15,28,6
2,-13,73,999,5,70,14
3,-415,98,919,-11,57,18
4,-473,7,897,-24,-14,1
5,-123,-106,1001,-13,-75,-10
6,363,-144,1075,-11,-74,1
7,486,-86,1034,13,-16,5
8,233,35,1019,10,53,7
9,-203,96,968,0,72,18
10,-500,71,880,-18,32,15
11,-351,-34,940,-25,-43,-5
12,101,-131,1048,-10,-86,-8
13,455,-134,1068,-5,-56,4
14,411,-30,1022,21,15,7
15,45,64,988,1,70,12
16,-354,93,932,-5,61,17
17,-481,34,892,-22,2,5
18,-188,-82,999,-15,-66,-9
19,292,-142,1073,-10,-84,-3
20,472,-97,1034,10,-27,5
21,287,12,1007,13,41,7
22,-127,83,972,1,74,16
23,-453,85,911,-14,42,16
24,-400,-15,922,-20,-31,-3
25,6,-122,1040,-14,-82,-10
26,405,-141,1059,-1,-65,2
27,436,-50,1019,11,4,7
28,130,48,999,10,60,12
29,-274,97,956,-6,68,20
30,-492,55,894,-19,13,9
31,-269,-64,966,-21,-58,-9
32,194,-141,1065,-11,-85,-5
33,469,-117,1032,6,-40,5
34,365,0,1024,15,31,8
35,-36,70,990,4,71,14
36,-423,94,925,-11,54,16
37,-461,7,898,-21,-17,0
38,-98,-110,1008,-18,-77,-9
39,370,-140,1071,-5,-75,-1
40,478,-75,1025,12,-12,6
41,215,35,1025,12,55,9
42,-222,90,963,-1,72,18
43,-505,68,880,-16,29,12
44,-339,-41,942,-19,-48,-5
45,123,-132,1045,-14,-85,-7
46,466,-125,1066,2,-54,4
47,410,-26,1024,14,17,7
48,25,66,996,6,72,12
49,-377,97,926,-10,59,19
50,-481,29,889,-22,-2,4
51,-167,-96,1003,-18,-71,-9
52,313,-139,1072,-6,-82,-1
53,478,-92,1037,8,-25,7
54,273,20,1009,12,44,9
55,-155,90,968,-1,75,16
56,-466,81,901,-14,39,16
57,-388,-25,930,-22,-34,-3
58,33,-122,1042,-12,-84,-8
59,420,-136,1059,-2,-63,3
60,431,-51,1018,12,4,8
61,106,55,996,9,64,11
62,-293,98,949,-7,67,18
63,-489,45,897,-18,11,8
64,-252,-69,978,-20,-59,-10
65,218,-139,1067,-10,-86,-5
66,465,-116,1028,4,-36,5
