sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-159,-104,994,-19,-77,-17
1,361,-115,1090,11,-78,-8
2,503,-71,1040,15,-12,4
3,238,20,1001,20,55,12
4,-207,102,974,-1,69,25
5,-513,45,879,-37,29,13
6,-359,-63,926,-33,-50,-14
7,120,-114,1068,-1,-87,-13
8,481,-94,1079,15,-49,-2
9,413,-30,998,12,26,6
10,15,79,1003,24,70,20
11,-413,82,921,-32,56,24
12,-488,-15,879,-36,-11,-2
13,-149,-95,1007,-14,-77,-16
14,368,-114,1092,9,-78,-9
15,496,-67,1027,16,-11,2
16,225,36,1012,27,54,12
17,-210,94,967,-8,69,26
18,-512,40,872,-38,28,12
19,-351,-55,936,-29,-49,-12
20,135,-116,1073,-8,-89,-13
21,479,-103,1059,15,-47,-2
22,405,-14,1011,25,28,7
23,6,78,1004,12,70,21
24,-415,75,908,-28,55,22
25,-483,-5,887,-34,-14,-4
26,-125,-96,1013,-20,-78,-15
27,371,-123,1080,4,-74,-9
28,494,-65,1035,21,-8,3
29,215,31,1011,20,55,13
30,-223,85,958,-9,70,24
31,-512,42,878,-30,25,11
32,-344,-54,943,-31,-51,-13
33,147,-125,1071,-9,-88,-14
34,482,-96,1059,19,-46,-1
35,402,-9,1015,22,28,8
36,-2,69,993,8,70,20
37,-428,77,914,-24,55,21
38,-480,-3,897,-32,-18,-4
39,-121,-109,1008,-25,-78,-16
40,376,-116,1081,17,-74,-11
41,494,-48,1036,20,-8,4
42,207,27,1009,18,56,13
43,-228,90,957,-5,69,25
44,-512,54,884,-31,23,10
45,-333,-65,943,-37,-53,-11
46,155,-125,1064,-3,-86,-13
47,483,-82,1067,22,-44,-1
48,392,-18,1010,15,30,7
49,-15,65,986,13,71,19
50,-427,86,923,-18,53,22
51,-474,-14,892,-41,-17,-3
52,-106,-110,1008,-18,-79,-16
53,383,-105,1086,17,-74,-8
54,492,-59,1031,13,-5,3
55,194,25,997,22,57,13
56,-236,97,967,-4,68,25
57,-510,35,881,-39,23,10
58,-327,-76,940,-30,-54,-14
59,165,-117,1079,2,-87,-13
60,484,-86,1059,16,-43,0
61,386,-19,1001,17,31,7
62,-25,77,994,16,71,20
63,-432,81,928,-28,51,22
64,-469,-25,883,-41,-18,-5
65,-93,-103,1020,-12,-80,-17
66,390,-105,1089,13,-72,-7
67,483,-61,1019,10,-2,4
68,183,37,1001,28,59,13
69,-243,101,969,-6,67,25
70,-510,29,874,-41,21,10
71,-318,-70,950,-25,-55,-13
72,181,-113,1084,-1,-88,-14
73,483,-95,1049,12,-41,-1
74,374,-9,1005,26,33,7
75,-36,85,994,11,70,20
76,-438,71,915,-31,51,22
77,-462,-19,886,-33,-20,-4
78,-77,-97,1030,-15,-81,-15
79,395,-117,1079,6,-71,-7
80,481,-58,1020,19,-2,3
81,171,45,1009,28,60,14
82,-256,89,957,-17,68,24
