sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-122,-45,977,-20,3,12
1,-41,-34,983,-12,-13,0
2,42,-5,1021,-3,-17,-11
3,89,-2,1001,-12,-6,-11
4,66,-19,996,-17,8,-8
5,-20,-16,1001,-16,19,8
6,-92,-14,991,-25,12,15
7,-107,-46,983,-20,-2,8
8,-23,-25,1011,-12,-14,-1
9,62,-6,1000,-12,-14,-12
10,90,-9,1000,-11,-3,-15
11,48,-25,997,-18,10,-6
12,-48,-9,1003,-17,16,8
13,-104,-27,991,-20,9,14
14,-88,-34,995,-20,-6,7
15,0,-30,993,-10,-15,-6
16,80,-2,1011,-8,-12,-12
17,79,0,992,-16,1,-13
18,16,-36,1010,-16,14,-5
19,-60,-12,1000,-19,14,9
20,-112,-31,980,-21,7,11
21,-66,-39,991,-15,-10,4
22,23,-17,1007,-9,-15,-8
23,89,1,1003,-10,-9,-14
24,72,-17,995,-17,6,-12
25,-2,-28,1010,-16,15,-1
26,-82,-17,992,-18,14,11
27,-116,-35,981,-20,1,10
28,-36,-29,988,-13,-14,-1
29,46,-7,1022,-7,-15,-10
30,94,-3,996,-14,-5,-14
31,59,-30,1005,-16,9,-11
32,-28,-14,991,-15,17,4
33,-97,-28,997,-20,11,11
34,-103,-34,977,-17,-3,7
35,-22,-29,1023,-12,-14,-3
36,72,3,990,-8,-14,-12
37,91,-14,1007,-13,-2,-14
38,43,-19,999,-17,11,-8
39,-59,-19,1004,-20,17,7
40,-106,-27,990,-21,9,9
41,-89,-31,992,-18,-6,4
42,11,-26,996,-10,-16,-8
43,85,3,1011,-8,-13,-14
44,76,-7,993,-17,2,-14
45,19,-30,1014,-17,15,-7
46,-81,-15,993,-20,16,7
47,-110,-37,982,-20,4,6
48,-55,-33,989,-14,-11,-4
49,25,-12,1006,-11,-16,-11
50,102,0,1004,-13,-9,-14
51,66,-22,1002,-18,8,-11
52,-17,-25,994,-16,15,-3
53,-98,-23,1000,-17,13,3
54,-112,-38,972,-19,0,4
55,-29,-22,1000,-11,-15,-6
56,67,-12,1014,-9,-17,-13
57,104,-5,1004,-13,-4,-10
58,49,-23,998,-17,11,-6
59,-54,-24,996,-17,19,2
60,-111,-25,988,-19,10,6
61,-95,-39,987,-16,-6,1
62,-3,-18,1010,-10,-18,-6
63,93,-6,1006,-9,-15,-12
64,94,-6,994,-13,0,-10
65,22,-21,1006,-16,15,-5
66,-78,-16,994,-18,17,5
67,-117,-38,997,-21,6,9
68,-75,-33,982,-16,-10,2
69,19,-25,1009,-9,-19,-8
70,107,4,999,-10,-12,-12
71,74,-10,1006,-18,5,-9
72,3,-20,1004,-17,17,-2
73,-89,-29,997,-21,15,9
74,-119,-43,977,-20,2,9
75,-49,-31,989,-13,-12,-1
76,45,-15,1010,-7,-18,-9
77,95,7,1007,-10,-7,-11
78,72,-13,993,-18,9,-9
79,-22,-27,1005,-18,17,2
80,-94,-20,993,-18,12,11
81,-112,-45,975,-19,-1,6
82,-36,-22,1000,-12,-15,-2
83,68,-11,1011,-8,-17,-11
84,100,-4,1005,-12,-3,-14
85,53,-20,989,-16,13,-8
86,-41,-15,1005,-18,18,5
87,-106,-29,983,-22,10,12
88,-106,-41,990,-18,-5,8
89,-5,-23,1007,-12,-16,-4
90,82,-1,1004,-8,-15,-11
91,87,-15,998,-14,0,-13
92,28,-22,998,-16,14,-5
93,-63,-22,1005,-16,17,9
94,-111,-21,988,-19,7,13
95,-76,-40,985,-17,-7,5
96,11,-18,1004,-8,-16,-6
97,88,7,999,-9,-13,-12
98,77,-23,1002,-16,4,-12
99,7,-19,1006,-15,14,0
100,-77,-19,993,-20,14,11
101,-118,-42,980,-19,3,10
102,-50,-30,990,-14,-12,2
103,33,-15,1006,-9,-16,-10
104,94,5,1014,-10,-8,-12
105,67,-16,996,-18,7,-10
106,-19,-24,998,-16,16,1
107,-87,-22,999,-20,10,10
108,-111,-39,980,-20,-1,7
109,-29,-24,995,-11,-13,-2
110,65,-6,1021,-12,-15,-10
111,97,-2,994,-14,-4,-13
112,51,-25,1003,-18,12,-8
113,-52,-11,997,-18,18,4
114,-112,-28,993,-22,10,8
115,-86,-44,984,-20,-5,2
116,-10,-19,1010,-10,-15,-6
117,97,-6,994,-8,-15,-13
118,86,-2,1009,-13,2,-12
119,25,-16,989,-18,17,-6
120,-79,-18,1011,-18,19,3
121,-118,-29,984,-19,5,4
122,-75,-36,988,-15,-10,-3
123,33,-24,1002,-11,-18,-14
124,106,-6,1007,-10,-11,-11
125,86,2,998,-14,6,-8
126,-18,-21,1016,-19,21,-3
127,-97,-25,984,-19,16,0
128,-122,-33,986,-18,2,-1
129,-40,-20,978,-13,-15,-11
130,64,-13,1023,-11,-18,-14
131,116,-6,1004,-15,-7,-9
132,61,-12,1001,-17,12,-4
133,-43,-24,994,-21,20,-1
134,-127,-37,992,-18,13,-1
135,-108,-29,971,-14,-6,-8
136,-16,-11,1017,-12,-19,-13
137,110,-2,1002,-14,-19,-14
138,103,-19,1010,-19,1,-7
139,37,-17,996,-19,16,-1
140,-93,-35,997,-20,22,3
141,-133,-37,981,-17,8,-2
142,-87,-24,995,-15,-11,-7
143,31,-13,1005,-12,-22,-13
144,119,-6,1005,-13,-15,-10
145,99,-15,1005,-16,5,-6
146,-1,-19,1001,-17,20,2
147,-119,-31,992,-18,19,2
148,-130,-32,988,-16,2,-5
149,-56,-18,991,-12,-16,-9
150,62,-14,1003,-12,-22,-13
151,129,-6,1011,-13,-10,-9
152,75,-14,1003,-16,11,-1
153,-33,-27,1002,-18,22,2
154,-129,-43,986,-18,16,2
155,-127,-25,979,-10,-3,-4
156,-17,-21,997,-11,-20,-11
157,88,0,1012,-11,-19,-13
158,126,-5,1015,-15,-5,-7
159,58,-13,1001,-19,13,-1
160,-70,-32,985,-20,23,3
161,-134,-38,990,-18,11,-1
162,-115,-31,984,-13,-8,-7
163,16,-12,1011,-11,-22,-12
164,114,-8,1010,-11,-18,-12
165,122,-9,996,-16,1,-5
166,23,-22,1008,-18,19,1
167,-107,-28,981,-19,23,2
168,-141,-29,995,-17,8,-1
169,-86,-26,987,-14,-11,-10
170,46,-12,1014,-10,-22,-16
171,134,-10,1001,-13,-14,-11
172,96,-10,1000,-18,10,-5
173,-9,-20,1010,-20,23,1
174,-127,-30,981,-21,22,2
175,-140,-36,981,-18,4,-5
176,-43,-26,1002,-12,-18,-12
177,67,-7,995,-14,-20,-15
178,137,-8,1013,-15,-7,-10
179,74,-3,1011,-18,13,-1
180,-45,-34,988,-22,25,1
181,-142,-34,996,-17,17,-2
182,-128,-33,974,-17,-4,-7
183,-12,-15,995,-11,-21,-15
184,98,-6,1017,-13,-20,-13
185,133,-9,1011,-17,-2,-8
186,49,-21,1001,-20,17,-1
187,-88,-34,984,-19,25,4
188,-140,-40,987,-16,10,-4
189,-110,-30,986,-11,-10,-8
190,18,-3,1012,-10,-24,-13
191,127,-6,1013,-13,-18,-12
192,116,-12,1001,-17,4,-5
193,12,-26,1000,-20,20,2
194,-118,-29,986,-20,23,3
195,-148,-37,988,-16,6,-3
196,-70,-20,996,-11,-16,-11
197,51,-17,1001,-11,-23,-13
198,132,0,1013,-12,-13,-10
199,97,-14,1001,-18,9,-3
200,-33,-26,1001,-19,23,4
201,-125,-32,990,-19,17,0
202,-137,-43,978,-15,1,-3
203,-37,-15,997,-9,-19,-11
204,84,-13,1005,-12,-23,-12
205,133,-1,1018,-12,-7,-8
206,69,-15,995,-18,14,-1
207,-60,-25,1007,-19,26,2
208,-135,-47,978,-18,15,0
209,-133,-26,976,-14,-5,-7
210,3,-10,1006,-9,-25,-14
211,106,-5,1013,-11,-20,-12
212,130,0,1012,-16,0,-7
213,40,-27,1001,-21,19,1
214,-100,-33,983,-19,25,3
215,-140,-35,982,-17,8,-3
216,-111,-31,996,-12,-11,-8
217,39,-4,1010,-12,-24,-14
218,131,-5,1013,-12,-16,-12
219,108,-10,993,-16,6,-2
220,7,-24,1008,-20,23,2
221,-125,-34,979,-20,23,3
222,-153,-29,993,-16,4,-3
223,-59,-30,990,-13,-16,-12
224,60,-12,1007,-11,-22,-13
225,140,-5,1006,-14,-11,-9
226,88,-17,1002,-17,12,-3
227,-36,-28,1005,-18,26,3
228,-132,-32,984,-19,18,0
229,-134,-25,985,-13,-2,-6
230,-30,-20,994,-12,-21,-11
231,84,-8,1010,-9,-20,-15
232,131,-7,1013,-13,-6,-9
233,65,-17,998,-20,14,-1
234,-63,-37,1000,-18,24,3
235,-140,-32,982,-15,13,-1
236,-129,-30,980,-15,-6,-7
237,8,-11,998,-9,-24,-12
238,105,-7,1023,-12,-20,-11
239,134,-10,1001,-15,-2,-6
240,35,-23,1003,-17,19,0
241,-92,-27,987,-17,23,3
242,-149,-42,985,-14,9,-2
243,-95,-21,990,-11,-12,-9
244,28,-11,1020,-10,-23,-12
245,133,-2,998,-12,-17,-12
246,103,-15,1013,-16,6,-3
247,10,-15,989,-20,21,1
248,-131,-42,997,-19,22,4
249,-139,-33,977,-14,3,-4
250,-59,-30,1002,-13,-17,-9
251,60,-12,996,-8,-23,-14
252,134,-8,1012,-13,-11,-9
253,86,-9,1003,-16,11,-3
254,-30,-25,1001,-19,24,4
255,-136,-32,988,-18,17,0
256,-133,-29,979,-15,-1,-5
257,-30,-15,996,-11,-19,-11
258,79,-8,1006,-12,-23,-12
259,141,-11,1011,-15,-7,-8
260,62,-9,1007,-18,16,0
261,-58,-37,985,-20,25,2
262,-139,-33,993,-15,14,0
263,-129,-23,977,-15,-5,-6
264,2,-12,998,-11,-21,-14
265,111,-6,1026,-15,-21,-12
266,131,-11,993,-17,0,-5
267,34,-20,1010,-18,19,1
268,-94,-36,984,-21,23,1
269,-155,-35,988,-15,10,-2
270,-96,-23,982,-13,-12,-10
271,37,-8,1026,-11,-24,-13
272,136,-4,993,-12,-16,-11
273,107,-12,1008,-18,7,-5
274,4,-24,1000,-19,23,-1
275,-133,-33,982,-18,24,3
276,-141,-37,994,-15,3,-5
277,-63,-23,993,-10,-17,-11
278,67,-11,1000,-11,-24,-13
279,142,-4,1008,-14,-11,-10
280,87,-13,1009,-18,11,-3
281,-43,-20,994,-19,24,4
282,-136,-45,991,-19,17,-1
283,-135,-31,977,-14,-2,-6
284,-20,-19,992,-12,-22,-12
285,90,-7,1014,-10,-21,-14
286,139,-6,1011,-14,-4,-8
287,56,-19,1001,-17,17,0
288,-76,-26,983,-19,24,3
289,-143,-38,992,-16,12,-2
290,-118,-27,979,-13,-7,-8
291,12,-9,1006,-9,-24,-12
292,119,-3,1020,-12,-20,-12
293,125,-12,1000,-17,2,-5
294,24,-21,995,-20,20,1
295,-112,-25,996,-20,22,2
296,-141,-36,980,-17,6,-4
297,-91,-31,997,-13,-11,-9
298,54,-10,1007,-12,-24,-14
299,129,-11,1015,-11,-13,-11
300,106,-9,991,-16,8,-3
301,-14,-25,1009,-19,24,2
302,-127,-30,982,-18,20,1
303,-144,-29,984,-18,3,-4
304,-50,-23,1003,-12,-19,-11
305,77,-16,996,-10,-23,-14
306,136,-2,1017,-13,-8,-10
307,85,-16,996,-19,14,-3
308,-46,-29,1009,-19,27,2
309,-138,-38,975,-17,17,1
310,-135,-30,982,-13,-2,-7
311,-9,-16,997,-11,-22,-13
312,96,2,1012,-10,-19,-12
313,135,-8,1014,-16,-3,-9
314,52,-17,1005,-20,17,-1
315,-78,-32,982,-19,24,3
316,-144,-44,992,-17,13,-1
317,-112,-22,981,-11,-9,-9
318,17,-17,1010,-9,-22,-14
319,126,3,1012,-12,-17,-13
320,114,-19,1001,-17,4,-6
321,23,-21,1002,-19,19,0
322,-119,-27,989,-19,22,3
323,-144,-31,981,-16,5,-4
324,-79,-25,1000,-13,-14,-11
325,48,-7,1001,-11,-24,-14
326,139,-9,1011,-15,-13,-11
327,99,-11,1001,-18,10,-3
328,-25,-28,1003,-19,23,3
329,-127,-31,981,-17,19,1
330,-143,-32,990,-14,2,-4
331,-38,-13,989,-11,-21,-11
332,72,-3,1011,-12,-23,-13
333,141,-10,1009,-14,-8,-9
334,66,-12,1001,-18,14,0
335,-53,-36,1003,-19,24,1
336,-139,-40,983,-16,15,0
337,-126,-28,977,-13,-5,-6
338,-2,-9,1003,-10,-23,-12
339,97,-14,1013,-12,-20,-12
340,135,-7,1011,-15,-2,-7
341,47,-22,1003,-21,18,0
342,-87,-26,978,-18,25,2
343,-150,-29,999,-16,12,0
344,-103,-28,974,-14,-11,-8
345,19,-6,1025,-9,-23,-12
346,131,-17,1001,-14,-19,-12
347,121,-14,1001,-15,4,-5
348,14,-24,1007,-18,20,3
349,-121,-26,982,-20,22,3
350,-150,-37,994,-14,6,-6
351,-71,-20,986,-12,-16,-11
352,55,-14,1010,-11,-23,-14
353,141,-6,1006,-12,-13,-12
354,99,-8,1006,-19,10,-2
355,-29,-24,1003,-18,26,3
356,-134,-34,984,-19,20,2
357,-146,-35,985,-17,0,-4
358,-34,-24,992,-12,-21,-12
359,87,-12,1009,-9,-22,-14
360,139,1,1010,-13,-8,-8
361,77,-13,1005,-18,15,-1
362,-66,-27,1001,-20,26,3
363,-143,-37,978,-17,15,0
364,-131,-31,981,-15,-6,-7
365,-1,-14,1003,-11,-23,-12
366,106,-9,1008,-12,-19,-13
367,136,-9,1014,-17,0,-7
368,40,-23,1001,-19,19,2
369,-96,-24,981,-20,25,4
370,-146,-39,987,-19,10,-2
371,-113,-21,988,-13,-11,-9
372,34,-8,1017,-12,-26,-13
373,130,-8,1000,-13,-18,-12
374,118,-11,1007,-18,6,-4
375,6,-31,997,-21,23,1
376,-124,-30,989,-18,22,2
377,-150,-37,986,-14,5,-4
378,-62,-14,998,-12,-17,-10
379,61,-18,1002,-11,-24,-13
380,140,0,1005,-13,-12,-10
381,92,-16,1010,-18,11,-2
382,-33,-24,999,-18,25,3
383,-133,-40,986,-19,19,1
384,-143,-31,987,-14,-1,-4
385,-31,-25,991,-12,-21,-11
386,86,-7,1013,-11,-23,-14
387,137,-8,1010,-14,-7,-9
388,68,-9,1001,-18,16,-2
389,-64,-24,996,-20,25,4
390,-141,-42,984,-17,14,0
391,-135,-25,981,-13,-6,-6
392,9,-17,995,-11,-23,-13
393,110,-6,1024,-11,-19,-13
394,131,-4,1007,-17,-1,-5
395,40,-22,1000,-19,20,0
396,-103,-24,988,-18,26,3
397,-143,-35,983,-18,9,-3
398,-107,-28,995,-14,-11,-8
399,35,-6,1012,-13,-24,-14
400,134,-11,1006,-13,-15,-14
401,112,-12,1004,-15,6,-4
402,5,-18,998,-20,22,2
403,-130,-32,993,-19,22,1
404,-145,-26,990,-16,3,-4
405,-62,-30,990,-14,-16,-12
406,70,-9,1005,-11,-24,-14
407,139,-11,1010,-16,-11,-9
408,85,-9,999,-17,13,-4
409,-35,-26,1009,-19,25,2
410,-140,-28,984,-18,19,1
411,-136,-36,973,-16,-2,-5
412,-21,-20,1003,-12,-22,-13
413,87,-15,1001,-12,-23,-12
414,142,-3,1014,-15,-5,-10
415,59,-21,1005,-19,16,0
416,-68,-18,989,-19,25,3
