sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,150,-285,1013,40,-28,-4
1,266,-97,1032,112,-7,6
2,146,127,1047,90,30,18
3,-162,246,990,24,55,16
4,-357,210,976,-66,22,0
5,-242,47,938,-104,-32,-7
6,117,-93,967,-72,-60,5
7,426,-150,1034,-28,-38,10
8,342,-106,1052,-3,29,9
9,-18,16,1020,7,75,10
10,-396,108,930,-20,55,16
11,-439,66,894,-47,-6,11
12,-156,-87,927,-51,-63,-4
13,291,-173,1020,12,-79,-10
14,484,-70,1068,83,-27,2
15,295,115,1058,70,41,11
16,-152,202,1003,1,77,18
17,-489,142,917,-71,44,8
18,-396,-22,919,-77,-31,-7
19,5,-172,951,-43,-83,-5
20,450,-199,1036,35,-72,3
21,433,-67,1062,69,2,6
22,80,103,1036,52,61,3
23,-357,186,957,-3,59,7
24,-473,142,914,-47,-1,6
25,-187,-33,938,-74,-64,-3
26,259,-179,1015,-26,-83,-7
27,483,-127,1056,45,-35,2
28,301,45,1058,45,33,8
29,-114,148,995,-15,73,9
30,-451,139,928,-74,46,6
31,-395,35,938,-96,-24,-2
32,-11,-111,979,-90,-77,-4
33,417,-152,1039,-39,-69,4
34,433,-29,1053,-6,-1,11
35,145,123,1059,-39,59,2
36,-294,176,995,-128,73,2
37,-475,141,930,-201,19,8
38,-236,1,964,-256,-46,5
39,187,-165,999,-250,-75,-3
40,461,-172,1020,-166,-37,5
41,319,0,1036,-98,30,8
42,-65,132,1023,-137,72,7
43,-414,142,959,-233,53,11
44,-410,41,937,-295,-12,3
45,-57,-122,969,-302,-67,-5
46,374,-197,995,-218,-69,1
47,439,-82,1030,-117,-6,13
48,70,207,838,-113,58,10
49,-1198,1289,691,-1011,-22,34
50,-333,-1079,92,-1924,-149,13
51,-124,-683,44,127,-142,16
52,574,113,1340,272,-204,26
53,681,-51,1315,-97,-122,126
54,504,-527,159,-314,-97,97
55,708,129,696,352,94,57
56,365,553,1392,-61,278,33
57,-409,44,1189,-360,290,-67
58,-564,-172,864,-104,78,42
59,-949,572,1066,2,42,43
60,-226,-198,881,-192,-100,-44
61,539,-218,906,-60,-110,62
62,155,-101,1170,-50,-14,19
63,210,-455,900,-62,21,-74
64,-2,-221,919,34,29,27
65,-26,53,942,47,16,60
66,111,0,1138,22,19,3
67,-179,173,1017,24,50,-31
68,-106,264,1004,-10,3,2
69,-98,211,914,-47,-9,34
70,-45,-22,915,-72,-13,1
71,115,-345,1065,-62,-17,-23
72,228,-259,1030,-8,-7,1
73,217,-90,971,18,25,26
74,15,41,970,28,60,37
75,-346,98,952,22,54,14
76,-418,15,966,3,-1,-21
77,-115,-13,935,12,-60,-11
78,328,-57,1002,2,-72,8
79,494,-105,1076,5,-12,8
80,216,-15,1071,29,59,3
81,-196,101,986,23,79,16
82,-410,138,894,5,39,26
83,-364,-24,859,-28,-21,1
84,-38,-223,1016,-16,-68,-27
85,379,-231,1075,30,-64,-16
86,437,-65,1011,84,-4,12
87,196,136,1018,110,55,23
88,-272,191,996,48,76,26
89,-524,78,906,0,26,-2
90,-303,-71,913,11,-49,-21
91,153,-156,1018,35,-89,-6
92,490,-200,1044,44,-53,8
93,350,-96,1027,102,24,1
94,-59,61,1003,140,67,8
95,-381,143,914,122,44,26
96,-434,76,894,80,-17,7
97,-119,-109,1008,35,-75,-23
98,330,-186,1052,66,-81,-17
99,438,-69,1030,127,-25,4
100,227,89,1017,142,35,13
101,-201,143,962,105,59,21
102,-474,86,936,54,20,4
103,-418,-365,376,82,-52,-15
104,-646,-1640,-1110,1999,-211,-71
105,368,1373,1778,4508,-300,-98
106,207,1061,1607,-212,-151,155
107,98,-687,27,-1863,-101,190
108,440,-547,28,-99,-80,-92
109,157,217,762,707,-40,-187
110,711,-43,1181,250,78,-118
111,343,-52,1151,183,179,-51
112,-106,367,1125,496,124,-52
113,-271,628,971,301,80,-15
114,-861,565,1013,165,70,-39
115,-174,131,1047,-138,-43,19
116,10,-306,964,-203,-51,79
117,325,-422,1050,9,-57,-9
118,546,-457,1028,-4,-12,-5
119,143,-216,970,61,70,50
120,-260,65,988,41,83,19
121,-559,127,1032,-9,39,-26
122,-363,100,844,-46,-45,-16
123,125,115,1056,33,-95,14
124,471,21,1051,-36,-65,25
125,481,107,1015,-24,19,13
126,211,231,1110,-56,86,-27
127,-195,140,997,-177,106,-13
128,-531,39,869,-209,60,43
129,-379,-126,957,-200,-20,12
130,100,-334,968,-179,-62,-19
131,437,-263,986,-55,-39,11
132,376,9,1047,30,23,20
133,-43,206,1034,-13,78,11
134,-417,210,952,-118,62,10
135,-387,115,921,-150,-8,7
136,-35,-26,963,-138,-60,2
137,399,-149,1031,-99,-58,0
138,426,-127,1037,-38,9,7
139,93,11,1023,-13,68,12
140,-330,82,957,-56,67,18
141,-481,37,882,-93,13,12
142,-224,-71,930,-88,-52,-4
143,228,-144,1004,-36,-81,-8
144,485,-63,1053,43,-36,2
145,317,121,1063,57,34,9
146,-124,197,1017,-15,73,15
147,-458,127,911,-88,44,12
148,-392,-20,913,-92,-24,-2
149,-5,-179,967,-77,-77,-5
150,430,-216,1024,-2,-68,1
151,409,-67,1045,63,3,4
152,65,118,1041,60,54,5
153,-353,202,963,-11,52,13
154,-457,139,911,-65,-1,6
155,-162,-45,940,-89,-66,-8
156,287,-170,1019,-38,-82,-8
157,487,-118,1066,22,-30,3
158,292,29,1050,22,39,9
159,-158,138,1003,-24,75,15
160,-482,134,924,-89,40,11
161,-383,24,937,-125,-30,-4
162,13,-117,978,-132,-81,-5
163,460,-154,1038,-78,-69,1
164,448,-26,1058,-29,6,6
165,115,125,1055,-53,66,8
166,-335,185,989,-136,72,15
167,-496,119,913,-211,14,8
168,-221,-58,952,-257,-53,-4
169,230,-212,978,-219,-81,-6
170,491,-180,1029,-103,-37,3
171,324,4,1044,-40,35,8
172,-101,147,1028,-86,77,15
173,-451,162,965,-183,52,15
174,-403,46,938,-259,-16,1
175,-34,-117,973,-282,-70,-6
176,-198,525,368,-300,-87,13
177,-57,340,626,-1827,-164,31
178,383,-1357,-148,-986,-53,25
179,67,-78,657,404,-59,29
180,553,292,1493,198,-26,73
181,370,-186,815,-343,59,123
182,310,-94,601,-170,105,35
183,-245,387,1480,-4,143,0
184,-487,19,436,-357,56,22
185,-582,278,989,-33,18,7
186,-271,-59,882,-177,-96,35
187,171,-365,962,-111,-89,0
188,295,-402,1134,-42,-54,-65
189,633,-334,934,10,-18,-2
190,334,106,1037,63,69,70
191,-181,257,1023,24,113,24
192,-597,147,976,-20,65,-6
193,-597,170,913,-24,-19,-15
194,31,-29,959,-58,-101,-4
195,523,-209,1009,-49,-75,4
196,593,-231,1083,-13,10,-2
197,223,-117,1070,8,89,3
198,-287,129,939,26,102,34
199,-555,172,867,-9,48,33
200,-452,-27,891,-30,-30,-10
201,6,-153,1054,-11,-85,-33
202,515,-144,1072,7,-72,-10
203,556,-10,1017,27,10,19
204,169,86,1018,18,84,28
205,-408,86,978,2,95,19
206,-599,43,893,-5,23,-4
207,-275,-71,900,-14,-60,-11
208,254,-175,1020,-3,-93,-2
209,541,-168,1075,24,-37,1
210,331,-16,1055,48,42,0
211,-100,138,983,64,76,19
212,-418,204,910,47,47,30
213,-431,50,916,-18,-13,-2
214,-80,-195,993,-42,-71,-26
215,375,-218,1035,38,-74,-9
216,462,-68,1052,82,-13,11
217,190,43,1002,79,54,19
218,-297,89,959,62,72,18
219,-514,61,907,61,17,0
220,-267,-49,927,41,-55,-12
221,184,-135,1019,48,-90,-7
222,499,-138,1069,72,-49,2
223,328,-21,1034,107,27,1
224,-78,90,988,126,65,11
225,-391,125,904,108,40,23
226,-404,27,925,69,-17,0
227,-65,-158,1006,23,-72,-21
228,368,-199,1032,76,-74,-9
229,430,-52,1038,132,-13,8
230,12,-406,152,259,37,8
231,-1035,-1364,-799,2738,-59,-74
232,-480,1686,1854,4366,-235,-84
233,-33,869,1314,-531,-195,106
234,685,-1054,345,-1639,-99,-20
235,1007,-891,137,62,-6,-195
236,672,125,927,775,48,-89
237,28,440,1433,446,195,-20
238,-780,560,950,308,126,-4
239,-731,452,752,261,19,-44
240,-426,188,1245,165,-82,-11
241,353,-227,916,88,-141,28
242,631,-210,1100,158,-54,62
243,262,-47,1096,139,42,25
244,-11,-107,1039,-43,66,-16
245,-544,-84,870,-79,54,7
246,-352,-33,906,3,-36,9
247,91,26,1067,53,-78,-11
248,367,49,1092,11,-52,-8
249,379,87,1037,-25,0,9
250,83,237,949,-34,61,0
251,-232,216,1032,-123,73,-7
252,-322,-22,935,-207,22,17
253,-102,-128,951,-134,-23,14
254,208,-186,1043,-91,-34,-6
255,345,-146,993,-70,2,16
256,75,52,1017,-37,54,23
257,-270,143,1000,-91,59,1
258,-369,92,928,-163,13,6
259,-140,17,929,-159,-40,7
260,259,-62,1006,-120,-57,1
261,415,-61,1052,-76,-10,4
262,221,53,1046,-52,48,8
263,-181,125,989,-88,73,16
264,-450,69,908,-147,36,15
265,-334,-91,909,-158,-28,-1
266,37,-222,950,-100,-73,-9
267,435,-184,1016,14,-60,-2
268,398,23,1055,82,7,10
269,58,201,1041,42,62,13
270,-368,208,970,-57,61,11
271,-474,91,894,-88,0,2
272,-158,-73,934,-77,-67,-5
273,288,-197,1002,-19,-83,-3
274,481,-161,1036,47,-30,4
275,250,22,1054,79,36,4
276,-192,145,1005,28,66,9
277,-482,151,908,-26,27,9
278,-350,33,923,-46,-41,-3
279,62,-122,981,-20,-88,-8
280,460,-131,1054,41,-68,-2
281,399,5,1053,61,1,5
282,101,131,1026,24,55,5
283,-325,159,983,-46,64,3
284,-464,74,908,-88,9,4
285,-170,-82,949,-87,-56,1
286,230,-165,999,-29,-76,-1
287,446,-103,1061,15,-35,10
288,267,63,1045,11,29,7
289,-110,174,1020,-49,67,-7
290,-403,168,954,-135,42,-1
291,-346,86,958,-190,-19,9
292,-2,-77,997,-217,-66,1
293,384,-161,1013,-170,-58,1
294,385,-68,1024,-99,1,11
295,112,81,1026,-91,53,5
296,-294,125,998,-164,64,2
297,-455,54,928,-236,15,9
298,-833,585,133,-355,-71,17
299,-146,-54,889,-1106,-230,-4
300,599,-921,-159,-353,-171,50
301,751,-258,823,169,-59,93
302,692,397,1407,334,62,79
303,491,218,937,-392,117,51
304,-424,151,1007,-455,251,-59
305,-773,35,1108,-460,82,14
306,-397,218,794,-391,-18,56
307,13,19,1132,-374,-56,-8
308,511,-186,882,-439,-37,41
309,72,-287,1127,-431,42,14
310,-119,-349,758,-261,54,-43
311,-79,-143,873,-78,9,44
312,-67,47,916,50,-8,33
313,180,26,1185,-3,-3,-21
314,-1,39,974,-22,28,-16
315,10,216,1009,53,15,12
316,-114,209,969,-49,21,30
317,-115,-95,955,-148,8,3
318,41,-311,1006,-130,-1,-15
319,218,-204,985,1,-5,1
320,243,25,1013,53,22,25
321,-4,145,1016,16,62,29
322,-362,83,941,-49,57,2
323,-380,0,947,-35,-2,-17
324,-35,-31,924,-17,-57,1
325,360,-101,1041,-29,-53,10
326,421,-156,1054,-29,8,6
327,99,-18,1041,38,63,4
328,-271,164,994,41,66,16
329,-400,162,891,-20,19,24
330,-315,-41,878,-77,-35,-4
331,49,-254,1014,-49,-75,-28
332,431,-221,1062,36,-56,-7
333,397,-20,1018,79,6,16
334,94,143,1041,76,60,22
335,-364,157,955,11,62,20
336,-510,45,883,-4,4,-8
337,-199,-93,922,3,-70,-18
338,273,-176,1022,34,-92,-1
339,508,-188,1063,52,-37,5
340,276,-54,1040,111,36,-1
341,-154,117,993,126,64,10
342,-420,167,901,93,30,21
343,-379,42,905,41,-31,-1
344,-24,-149,1004,20,-82,-24
345,409,-178,1058,80,-74,-13
346,439,-33,1035,124,-8,7
347,144,119,1029,129,53,17
348,-301,157,967,70,61,16
349,-509,80,910,15,12,-2
350,-245,-69,940,-13,-63,-13
351,211,-134,1014,12,-95,-4
352,491,-100,1081,42,-48,4
353,309,-10,1003,39,25,2
354,-235,-833,-478,384,51,-3
355,-961,-487,32,2966,-48,-57
356,-330,1831,1881,2429,-216,-13
357,277,228,1098,-936,-139,19
358,987,-1183,520,-1025,-27,-97
359,980,-409,404,324,52,47
360,-130,632,1513,627,147,98
361,-740,282,1144,-8,116,-27
362,-841,-6,569,-101,17,11
363,-449,11,981,76,-100,-3
364,579,-121,1114,63,-167,-22
365,663,-104,1054,57,-43,-7
366,484,44,1069,75,45,-2
367,-114,166,1050,-1,102,38
368,-760,249,934,-113,63,19
369,-498,-87,887,-213,-52,-11
370,-9,-214,921,-68,-104,-7
371,602,-135,1089,29,-90,-13
372,643,-87,1093,-22,5,9
373,160,93,991,-10,95,24
374,-396,204,1023,-68,97,23
375,-627,105,894,-145,29,12
376,-281,-51,903,-162,-57,-4
377,270,-180,1011,-100,-90,-8
378,585,-141,1034,-19,-36,4
379,369,42,1058,15,49,12
380,-121,158,1023,-37,91,24
381,-520,150,917,-115,59,24
382,-452,11,923,-146,-16,-1
383,-8,-151,957,-137,-76,-8
384,469,-180,1011,-43,-65,0
385,484,-35,1045,37,10,6
386,109,123,1053,27,75,16
387,-373,154,961,-52,76,22
388,-525,70,888,-82,15,8
389,-216,-85,929,-87,-57,-6
390,272,-200,990,-25,-83,-7
391,520,-138,1045,62,-31,3
392,296,60,1054,99,43,10
393,-169,173,1023,36,76,19
394,-504,144,899,-32,40,16
395,-386,3,912,-45,-32,-4
396,32,-167,969,-23,-85,-11
397,482,-177,1040,68,-66,-3
398,440,-17,1055,108,7,5
399,59,126,1044,81,66,11
400,-396,176,956,7,58,17
401,-510,92,905,-38,-3,2
402,-164,-97,929,-56,-71,-11
403,320,-184,1009,20,-88,-7
404,526,-97,1068,82,-30,1
405,280,64,1055,85,43,5
406,-199,174,1009,25,74,15
407,-509,159,921,-46,34,12
408,-367,-8,924,-89,-37,-6
409,65,-170,957,-50,-86,-11
410,501,-158,1053,38,-64,-2
411,439,-10,1062,68,11,5
412,48,132,1033,33,70,10
413,-410,180,953,-31,62,14
414,-513,85,894,-66,-3,2
415,-175,-98,930,-68,-72,-8
416,315,-189,1002,13,-90,-7
417,531,-102,1074,78,-30,2
418,288,64,1056,69,42,5
419,-187,171,1005,12,75,13
420,-512,162,919,-49,36,11
421,-387,10,926,-83,-37,-5
422,53,-159,967,-55,-87,-9
423,495,-161,1048,24,-66,-1
424,453,-15,1069,49,9,6
425,74,126,1034,11,71,9
426,-389,178,965,-53,66,14
427,-519,96,901,-97,4,4
428,-181,-82,940,-112,-65,-6
429,306,-177,1011,-47,-85,-5
430,529,-106,1068,7,-28,5
431,301,546,1267,-43,50,14
432,-405,1062,1732,-2786,107,54
433,-498,-1542,-506,-2724,35,-44
434,-47,18,127,1940,-52,43
435,-192,1761,1528,1644,-149,-21
436,812,796,1494,143,-74,-96
437,814,-142,590,-990,64,58
438,-230,131,963,-275,181,57
439,-409,-303,1190,-390,72,-7
440,-689,-230,536,-218,42,-6
441,-298,-365,969,-192,-84,24
442,461,-406,989,-200,-77,20
443,357,-206,1066,-29,-17,-30
444,263,139,1001,75,26,-30
445,-49,469,1053,78,56,55
446,-486,432,888,-81,43,22
447,-291,-9,1051,-227,-26,-31
448,18,-263,959,-199,-56,-12
449,475,-237,1001,-57,-58,3
450,460,-144,999,-18,22,24
451,-38,-12,1006,-7,84,25
452,-506,60,984,-32,58,-7
453,-470,81,884,-30,-11,-5
454,-51,45,928,-31,-77,9
455,431,-98,1054,-46,-79,2
456,458,-117,1067,-10,2,-5
457,151,29,1052,45,56,0
458,-248,163,966,21,62,27
459,-480,104,891,-49,24,20
460,-312,-139,932,-98,-39,-12
461,102,-268,984,-30,-81,-18
462,497,-135,1032,75,-54,2
463,427,72,1048,99,15,21
464,-10,181,1037,51,72,21
465,-476,164,963,-13,59,3
466,-472,45,913,-34,-15,-7
467,-74,-105,933,-50,-78,1
468,385,-230,1007,-14,-78,2
469,473,-182,1060,51,-12,1
470,168,28,1043,102,48,5
471,-259,192,987,69,61,20
472,-464,176,904,6,15,18
473,-305,-20,946,-51,-43,-8
474,110,-206,993,-33,-84,-18
475,493,-172,1029,60,-59,0
476,397,0,1041,103,13,16
477,3,112,1032,79,65,21
478,-451,138,955,28,53,11
479,-476,43,919,-8,-13,-6
480,-93,-110,929,-26,-77,-3
481,370,-193,999,27,-83,1
482,490,-132,1056,95,-20,4
483,194,25,1027,148,45,6
484,-251,166,970,152,63,18
485,-478,172,928,101,16,16
486,-306,-17,956,25,-46,-6
487,110,-210,982,26,-86,-15
488,490,-206,1024,119,-61,-1
489,395,-38,1011,203,11,13
490,18,128,1026,218,63,20
491,-432,189,988,149,51,15
492,-480,80,938,60,-12,-6
