sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,104,-47,1000,-12,-25,-12
1,147,-38,1003,-8,-5,-11
2,65,-6,1014,-4,19,-5
3,-52,10,1002,-12,27,0
4,-156,20,974,-16,19,0
5,-135,-9,996,-20,-6,-6
6,-46,-44,994,-20,-24,-11
7,93,-45,1005,-18,-27,-12
8,148,-47,1009,-11,-5,-11
9,83,-13,999,-6,16,-4
10,-26,10,1001,-4,34,1
11,-145,22,991,-17,24,1
12,-147,-6,995,-20,-2,-5
13,-69,-36,986,-20,-22,-11
14,74,-45,1005,-13,-27,-14
15,141,-50,1013,-10,-13,-13
16,103,-20,1003,-10,12,-5
17,-2,9,992,-9,27,-2
18,-131,23,988,-14,25,3
19,-160,-2,991,-20,3,-3
20,-86,-25,986,-21,-17,-10
21,58,-49,1010,-17,-26,-14
22,123,-55,1006,-12,-15,-12
23,128,-23,1005,-8,7,-8
24,15,5,1001,-7,25,-3
25,-114,19,991,-14,27,1
26,-159,1,983,-20,8,-4
27,-107,-14,982,-21,-15,-7
28,35,-49,1012,-17,-29,-13
29,118,-57,1008,-13,-18,-13
30,139,-28,1004,-8,4,-6
31,32,0,1002,-9,24,-4
32,-96,14,1002,-12,27,2
33,-156,9,969,-18,10,-1
34,-119,-11,991,-20,-10,-8
35,7,-50,1005,-18,-26,-11
36,110,-53,1003,-14,-21,-12
37,142,-32,1005,-8,-3,-9
38,54,-2,1010,-7,21,-3
39,-73,11,1001,-13,29,1
40,-155,17,972,-18,17,1
41,-131,-9,995,-19,-7,-6
42,-25,-49,993,-20,-27,-12
43,101,-49,1002,-13,-25,-14
44,147,-40,1003,-8,-6,-11
45,73,-9,1007,-8,21,-4
46,-47,16,1006,-10,29,-1
47,-151,24,973,-18,19,2
48,-141,-6,996,-22,-4,-4
49,-53,-45,992,-22,-24,-11
50,92,-48,1004,-14,-25,-13
51,148,-47,1009,-9,-10,-11
52,90,-18,996,-6,15,-4
53,-22,10,1000,-10,28,-1
54,-143,24,989,-16,23,2
55,-153,-3,992,-21,2,-5
56,-72,-35,987,-20,-20,-10
57,73,-43,1004,-15,-28,-12
58,142,-56,1013,-12,-12,-12
59,112,-26,1006,-8,12,-5
60,-5,10,989,-9,28,-1
61,-129,21,988,-13,24,2
62,-161,2,991,-19,3,-4
63,-89,-20,988,-21,-17,-10
64,58,-47,1010,-17,-27,-14
65,125,-55,1007,-10,-16,-14
66,129,-23,1004,-6,6,-6
67,18,3,998,-10,26,-2
68,-114,14,997,-15,27,2
69,-161,5,974,-18,7,-4
70,-106,-13,986,-20,-15,-9
71,24,-44,1013,-17,-27,-13
72,115,-55,1006,-13,-17,-12
73,143,-27,1007,-9,3,-8
74,36,-4,1005,-9,24,-2
75,-91,14,999,-11,26,1
76,-160,9,975,-18,11,-2
77,-128,-9,989,-21,-10,-7
78,1,-49,1003,-19,-27,-13
79,112,-48,1002,-15,-20,-14
80,142,-34,1005,-8,-3,-8
81,55,-7,1011,-9,20,-3
82,-70,9,1002,-12,29,0
83,-153,15,973,-18,18,-3
84,-135,-6,997,-19,-7,-5
85,-25,-45,994,-19,-26,-11
86,99,-48,1006,-12,-22,-13
87,146,-38,1003,-9,-5,-10
88,69,-12,1006,-8,18,-3
89,-42,13,1005,-10,27,0
90,-151,20,978,-19,19,2
91,-140,-6,991,-21,-2,-6
92,-56,-45,997,-20,-22,-12
93,85,-44,1003,-16,-26,-12
94,146,-48,1011,-9,-9,-13
95,90,-18,1003,-8,13,-3
