sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,-467,0,899,-28,-11,-2
1,-78,-93,1025,-24,-81,-12
2,398,-115,1097,4,-84,-4
3,494,-60,1044,20,-20,4
4,194,33,1012,12,58,16
5,-255,82,928,-10,79,24
6,-524,48,869,-24,34,10
7,-316,-52,955,-27,-49,-9
8,168,-116,1078,0,-92,-9
9,492,-104,1077,-1,-60,2
10,407,-17,1028,29,20,10
11,-21,60,967,-4,75,20
12,-430,81,899,-8,65,21
13,-482,7,890,-31,-4,1
14,-112,-88,1021,-13,-79,-13
15,384,-116,1090,1,-87,-4
16,502,-68,1050,15,-23,6
17,225,26,1013,16,51,15
18,-235,80,932,-7,79,23
19,-518,54,868,-23,42,13
20,-342,-44,946,-26,-44,-9
21,135,-110,1065,-6,-92,-10
22,486,-104,1087,8,-63,2
23,422,-27,1025,20,12,9
24,6,62,972,6,75,19
25,-406,84,906,-13,68,21
26,-491,9,884,-28,3,2
27,-150,-82,1016,-16,-73,-13
28,356,-111,1098,0,-88,-5
29,501,-83,1048,13,-31,5
30,255,22,1010,17,48,13
31,-202,76,937,-6,79,22
32,-508,56,877,-22,44,13
33,-363,-29,943,-24,-36,-8
34,98,-110,1058,-10,-91,-11
35,471,-109,1085,7,-67,2
36,433,-34,1030,20,7,7
37,33,57,971,8,72,17
38,-376,83,914,-13,71,21
39,-494,13,880,-27,11,3
40,-179,-71,1010,-18,-69,-11
41,325,-120,1096,-4,-93,-5
42,499,-86,1054,15,-35,4
43,277,19,1011,17,41,11
44,-172,73,942,-4,81,22
45,-492,60,882,-20,49,15
46,-388,-21,930,-24,-31,-6
47,65,-104,1062,-11,-89,-11
48,453,-113,1079,8,-71,0
49,447,-36,1038,19,1,7
50,67,53,974,8,69,18
51,-343,80,915,-13,73,22
52,-503,24,882,-28,15,4
53,-210,-64,995,-18,-64,-12
54,283,-119,1093,-4,-93,-7
55,493,-89,1052,13,-41,3
56,314,11,1017,18,37,11
57,-135,63,945,-2,80,20
58,-473,65,896,-17,54,16
59,-416,-12,918,-25,-24,-4
60,19,-102,1047,-12,-86,-11
61,433,-110,1089,6,-77,-1
62,462,-40,1035,18,-4,6
63,111,35,988,8,64,15
64,-309,79,918,-7,75,23
65,-509,32,873,-25,22,7
66,-251,-62,984,-21,-59,-11
67,242,-111,1091,-3,-92,-8
68,487,-88,1056,11,-47,3
69,350,-3,1018,19,30,11
70,-90,68,952,-1,78,21
71,-458,69,895,-19,59,18
72,-441,-7,911,-27,-17,-4
73,-30,-98,1034,-13,-84,-12
74,415,-110,1095,5,-81,-2
75,480,-52,1038,16,-12,7
76,152,30,999,13,60,16
77,-286,86,926,-10,77,22
78,-515,37,867,-25,28,8
79,-287,-49,967,-22,-54,-10
80,205,-109,1081,-3,-93,-9
81,496,-98,1070,9,-54,3
82,378,-9,1023,20,26,8
83,-56,66,963,4,76,21
84,-449,82,898,-15,63,20
85,-464,-7,895,-28,-11,-2
86,-78,-88,1028,-16,-80,-12
87,402,-114,1099,5,-84,-2
88,494,-69,1041,12,-17,6
89,188,36,1011,17,57,14
90,-257,81,923,-8,77,23
91,-520,45,870,-23,35,10
92,-315,-42,957,-24,-48,-10
93,174,-111,1074,-7,-93,-9
94,492,-102,1080,10,-59,3
95,403,-17,1022,18,20,8
96,-23,62,971,6,76,19
97,-434,77,901,-17,65,20
98,-480,2,889,-23,-3,0
99,-114,-84,1021,-16,-78,-12
100,385,-120,1093,4,-85,-4
101,504,-72,1049,16,-25,5
102,220,33,1009,17,54,13
103,-230,75,934,-7,78,22
104,-521,53,866,-25,39,11
105,-339,-39,948,-20,-43,-10
106,140,-110,1075,-8,-92,-10
107,485,-108,1084,11,-62,1
108,417,-22,1025,18,12,6
109,4,64,975,8,74,19
110,-409,80,899,-15,67,21
111,-490,15,886,-25,3,0
112,-143,-85,1019,-17,-75,-12
113,361,-116,1096,0,-89,-3
114,500,-74,1053,16,-29,4
115,248,23,1007,14,48,12
116,-208,77,939,-3,78,23
117,-512,56,872,-24,44,12
118,-355,-33,941,-21,-37,-9
119,108,-109,1068,-11,-92,-9
120,472,-108,1084,12,-67,1
121,430,-21,1032,19,7,7
122,27,50,972,6,71,19
123,-380,84,906,-12,69,22
124,-495,19,878,-25,9,3
125,-170,-84,1012,-19,-70,-12
126,330,-114,1099,-1,-91,-5
127,497,-82,1051,15,-34,3
128,277,13,1013,16,42,12
129,-180,74,933,0,80,23
130,-495,63,880,-22,47,14
131,-380,-24,935,-23,-32,-6
132,70,-105,1058,-11,-91,-11
133,455,-107,1087,7,-71,0
134,444,-37,1037,16,2,8
135,62,47,973,8,69,18
136,-346,84,912,-10,71,22
137,-498,20,879,-28,14,4
138,-205,-77,999,-15,-64,-12
139,293,-112,1096,-2,-93,-6
140,493,-85,1054,15,-40,3
141,306,9,1017,17,37,10
142,-142,70,938,1,79,22
143,-477,71,892,-19,52,16
144,-407,-21,919,-27,-25,-5
145,26,-97,1053,-8,-87,-11
146,433,-108,1093,4,-75,-2
147,456,-50,1034,19,-4,6
148,99,42,987,9,65,17
149,-311,80,910,-8,76,23
150,-506,23,872,-28,20,6
151,-241,-59,990,-17,-60,-11
152,255,-110,1095,-3,-94,-6
153,488,-89,1059,10,-45,3
154,339,6,1018,19,32,10
155,-103,68,946,-2,78,22
156,-459,68,894,-17,57,15
157,-432,-17,911,-27,-20,-4
158,-19,-95,1044,-10,-83,-11
159,419,-113,1093,2,-79,-1
160,472,-50,1037,20,-8,5
161,140,44,997,11,61,16
162,-287,86,914,-9,76,23
163,-512,36,867,-26,27,7
164,-270,-58,975,-23,-57,-11
165,215,-111,1091,-4,-92,-9
166,490,-100,1067,10,-50,3
167,365,-2,1027,19,27,9
168,-64,63,950,0,74,23
169,-448,74,888,-15,61,18
170,-453,-7,902,-27,-12,-3
171,-56,-89,1036,-14,-81,-12
172,404,-112,1101,3,-82,-2
173,483,-56,1040,16,-14,4
174,175,40,1007,14,57,15
175,-264,78,917,-10,77,23
176,-522,47,867,-24,33,7
177,-299,-47,964,-22,-52,-9
178,184,-114,1084,-7,-91,-8
179,488,-98,1077,11,-56,3
180,393,-7,1028,19,21,10
181,-36,59,961,3,75,20
182,-433,77,891,-17,64,18
183,-469,1,891,-24,-7,-2
184,-95,-93,1025,-18,-78,-10
185,391,-113,1101,4,-83,-2
186,494,-64,1050,14,-21,6
187,206,25,1010,14,54,15
